Datum,min,max
10/10/2010,-0.3,8.7
11/10/2010,0,4.7
12/10/2010,-4.1,5.4
13/10/2010,-2.4,5
14/10/2010,-2.6,2.5
15/10/2010,-2.8,1.7
16/10/2010,-7.7,3.8
17/10/2010,-2.3,4.8
18/10/2010,-4.2,5.2
19/10/2010,1.9,6.6
20/10/2010,0.8,5.9
21/10/2010,1.6,4.5
22/10/2010,-2.8,1.6
23/10/2010,-3.7,1.3
24/10/2010,-1.3,3.3
25/10/2010,-5.2,0.8
26/10/2010,-8.4,0.9
27/10/2010,-8.5,0.5
28/10/2010,-0.1,1.2
29/10/2010,-7.3,1.3
30/10/2010,-17.9,-4.4
31/10/2010,-6,2.9
01/11/2010,-1.1,3.5
02/11/2010,-3.3,1.2
03/11/2010,-2.4,1.7
04/11/2010,-3.1,0.3
05/11/2010,-12.3,-0.9
06/11/2010,-10.9,-6.4
07/11/2010,-17.3,-6.7
08/11/2010,-22.5,-6.6
09/11/2010,-23.9,-11.1
10/11/2010,-23.5,-8.1
11/11/2010,-8.1,-4.5
12/11/2010,-5.4,-3.2
13/11/2010,-11.6,-5
14/11/2010,-21.1,-10.3
15/11/2010,-16.4,-10.8
16/11/2010,-24.1,-13.1
17/11/2010,-26.2,-19.2
18/11/2010,-26.4,-18.6
19/11/2010,-25.2,-8.6
20/11/2010,-16.8,-5.7
21/11/2010,-10.2,-6.7
22/11/2010,-14.4,-5.3
23/11/2010,-26.6,-10.4
24/11/2010,-29.7,-25.2
25/11/2010,-29.8,-17.3
26/11/2010,-29.6,-13.6
27/11/2010,-21.9,-10.7
28/11/2010,-23.1,-12.8
29/11/2010,-26.1,-11.8
30/11/2010,-24.3,-16.8
01/12/2010,-16.8,-0.7
02/12/2010,-10.1,-0.5
03/12/2010,-14.4,-0.3
04/12/2010,-16.9,-6.5
05/12/2010,-17.6,-7.8
06/12/2010,-7.8,-3.2
07/12/2010,-7.6,-5.2
08/12/2010,-11.5,-6.7
09/12/2010,-25.2,-9.1
10/12/2010,-28.5,-18.2
11/12/2010,-23.1,-14.8
12/12/2010,-16.8,-7.8
13/12/2010,-27.8,-10
14/12/2010,-27.2,-11.8
15/12/2010,-25.9,-5.2
16/12/2010,-10.9,-3.9
17/12/2010,-15.4,-9.2
18/12/2010,-17.4,-9.8
19/12/2010,-31.8,-16.9
20/12/2010,-31.2,-15.1
21/12/2010,-15.2,-10
22/12/2010,-29.4,-13.6
23/12/2010,-21.8,-8.4
24/12/2010,-22.6,-6.7
25/12/2010,-20.1,-6
26/12/2010,-11.3,-7.6
27/12/2010,-23.8,-10.9
28/12/2010,-30.6,-20.9
29/12/2010,-34.6,-18.2
30/12/2010,-18.2,-9.9
31/12/2010,-22.6,-13.3
01/01/2011,-26.9,-15.5
02/01/2011,-20.2,-7.3
03/01/2011,-24.8,-5.6
04/01/2011,-31.8,-24.4
05/01/2011,-33.4,-19.5
06/01/2011,-19.6,-12
07/01/2011,-14.4,-10.7
08/01/2011,-24.2,-9
09/01/2011,-14.1,-7.5
10/01/2011,-8.2,-4.1
11/01/2011,-15,-6.3
12/01/2011,-13,-6.5
13/01/2011,-13.3,-5.8
14/01/2011,-29.1,-13.3
15/01/2011,-32.6,-21.3
16/01/2011,-21.4,-10.4
17/01/2011,-10.7,-9.8
18/01/2011,-9.8,-6.5
19/01/2011,-18.7,-6.4
20/01/2011,-27.3,-18.6
21/01/2011,-25.1,-7
22/01/2011,-23,-7.3
23/01/2011,-27.2,-16.4
24/01/2011,-16.5,-9.6
25/01/2011,-24.3,-9
26/01/2011,-25.6,-11.1
27/01/2011,-24.3,0.1
28/01/2011,-8,0.7
29/01/2011,-12.9,-4.7
30/01/2011,-21.6,-5.8
31/01/2011,-20,-6.4
01/02/2011,-15.2,-3.8
02/02/2011,-10,-8.6
03/02/2011,-8.8,-7
04/02/2011,-12.8,-8.5
05/02/2011,-15.9,-12.3
06/02/2011,-19.4,-15.2
07/02/2011,-29.3,-18.7
08/02/2011,-19.1,-12.5
09/02/2011,-29.1,-16.7
10/02/2011,-32.4,-19.2
11/02/2011,-33,-5
12/02/2011,-28.8,-8.9
13/02/2011,-29.5,-21
14/02/2011,-34.2,-25.2
15/02/2011,-38.2,-27.8
16/02/2011,-36.3,-22.7
17/02/2011,-38.5,-25.3
18/02/2011,-36.8,-21.5
19/02/2011,-32.1,-18.5
20/02/2011,-29.3,-17.9
21/02/2011,-30.8,-16.2
22/02/2011,-31.1,-12.7
23/02/2011,-29.4,-17.2
24/02/2011,-20.3,-14.6
25/02/2011,-18.8,-7.2
26/02/2011,-7.3,-1
27/02/2011,-3.5,-0.4
28/02/2011,-3,1.9
01/03/2011,-17.2,-1.8
02/03/2011,-6.7,3.2
03/03/2011,-2,3.9
04/03/2011,-3.4,3.7
05/03/2011,-7.3,-0.6
06/03/2011,-12.2,-1.6
07/03/2011,-15,1.5
08/03/2011,-0.5,4.6
09/03/2011,-2.8,2.9
10/03/2011,-3,1.2
11/03/2011,-7.6,-2
12/03/2011,-11.3,-1.5
13/03/2011,-25.6,-0.3
14/03/2011,-19.5,-2.2
15/03/2011,-25.5,-1.2
16/03/2011,-15.5,1.3
17/03/2011,-12.3,-0.2
18/03/2011,-6.9,-0.7
19/03/2011,-9.4,-1.3
20/03/2011,-22.8,1.8
21/03/2011,-0.9,5.6
22/03/2011,-3.6,3.3
23/03/2011,-17.7,-0.2
24/03/2011,-15.9,-3.6
25/03/2011,-13.1,-3.8
26/03/2011,-9.5,-0.4
27/03/2011,-14.9,-0.3
28/03/2011,-23.9,-1.7
29/03/2011,-25.7,-1.2
30/03/2011,-25,-0.4
31/03/2011,-18.6,2.1
01/04/2011,-13.3,-1.9
02/04/2011,-2.7,0.6
03/04/2011,0.4,10
04/04/2011,-5.7,7.8
05/04/2011,-1.3,8.3
06/04/2011,-1.2,2.2
07/04/2011,-0.2,2.1
08/04/2011,-3.2,5.9
09/04/2011,-4.2,6.1
10/04/2011,-2.3,4.6
11/04/2011,-1.6,11.4
12/04/2011,-4.5,3
13/04/2011,0.4,7.5
14/04/2011,-8.8,8.2
15/04/2011,-4.5,9.3
16/04/2011,3.4,8.2
17/04/2011,0.9,8.3
18/04/2011,-0.2,6.2
19/04/2011,-2.2,6.6
20/04/2011,-1.8,5.3
21/04/2011,-7.7,7.7
22/04/2011,-3.9,10
23/04/2011,-5.7,10.5
24/04/2011,-6.7,13.3
25/04/2011,-3.6,16.5
26/04/2011,3.3,11.7
27/04/2011,-1.2,10.2
28/04/2011,-2,9.9
29/04/2011,-2.1,9.3
30/04/2011,-3.1,7.5
01/05/2011,-2,5.4
02/05/2011,-3.7,4.6
03/05/2011,-1,3.2
04/05/2011,-0.6,6.3
05/05/2011,-6.9,10.4
06/05/2011,2.1,8.7
07/05/2011,-3.2,10.4
08/05/2011,-6.3,15.3
09/05/2011,4.3,16.1
10/05/2011,-0.9,12.1
11/05/2011,-1.3,11.1
12/05/2011,-0.8,9.8
13/05/2011,-2.9,11.7
14/05/2011,-1.3,13.4
15/05/2011,-6.2,15.1
16/05/2011,3.9,15.1
17/05/2011,5.4,10.8
18/05/2011,1.4,7.7
19/05/2011,2.8,7.1
20/05/2011,3.1,12.7
21/05/2011,-1.9,15.1
22/05/2011,5.6,17.4
23/05/2011,5.4,18.9
24/05/2011,5.9,15.5
25/05/2011,4.3,15
26/05/2011,0.5,11.3
27/05/2011,-3.1,11
28/05/2011,5.7,10.1
29/05/2011,6.3,11.6
30/05/2011,6.5,13.6
31/05/2011,-0.2,14.5
01/06/2011,8.8,17
02/06/2011,-0.4,16
03/06/2011,5.3,18.1
04/06/2011,7.2,19.5
05/06/2011,3.2,15.2
06/06/2011,0,19.3
07/06/2011,12.6,25.3
08/06/2011,16.1,28
09/06/2011,10.2,30
10/06/2011,10.6,30.1
11/06/2011,15.1,27.8
12/06/2011,7.8,17.4
13/06/2011,6.9,13.3
14/06/2011,-2,17.8
15/06/2011,-0.9,19.1
16/06/2011,5.5,17.9
17/06/2011,-0.6,14.1
18/06/2011,-0.3,17.4
19/06/2011,8.1,14.5
20/06/2011,9.4,16
21/06/2011,11,15.3
22/06/2011,10.2,13.1
23/06/2011,8.9,18.3
24/06/2011,7,17.7
25/06/2011,12.5,19.5
26/06/2011,8.8,19
27/06/2011,4.2,20.5
28/06/2011,4.9,24.1
29/06/2011,10.9,27.5
30/06/2011,16.7,28.2
01/07/2011,11,23.3
02/07/2011,12.5,18.3
03/07/2011,8.3,16.7
04/07/2011,-0.9,18.8
05/07/2011,4.5,21.5
06/07/2011,12.6,20.4
07/07/2011,7,23
08/07/2011,10.1,26.9
09/07/2011,10.4,27.1
10/07/2011,15.1,25.2
11/07/2011,13.8,25.4
12/07/2011,11.2,19.1
13/07/2011,10,15.9
14/07/2011,2,17.7
15/07/2011,1.4,20.1
16/07/2011,1.3,21.9
17/07/2011,7.3,20.8
18/07/2011,12.1,21.5
19/07/2011,12.3,22
20/07/2011,11.3,24.5
21/07/2011,12.8,25
22/07/2011,8.7,22.4
23/07/2011,11.4,22.7
24/07/2011,15,21.3
25/07/2011,14.1,20.3
26/07/2011,10.4,20.7
27/07/2011,12.4,22.3
28/07/2011,11.3,21.1
29/07/2011,13.5,18.9
30/07/2011,6.4,20.2
31/07/2011,10.3,21
01/08/2011,0.9,22.2
02/08/2011,8.7,23.6
03/08/2011,6.9,22.8
04/08/2011,11.2,18.2
05/08/2011,-3.1,18.7
06/08/2011,6.5,17
07/08/2011,8.3,14.7
08/08/2011,-0.2,12.4
09/08/2011,7.2,9.8
10/08/2011,8.3,11.7
11/08/2011,6.7,12.7
12/08/2011,-1.3,13.8
13/08/2011,-1.9,17.2
14/08/2011,-0.8,20.6
15/08/2011,-1.5,20.2
16/08/2011,-1.4,21.5
17/08/2011,7.2,17.5
18/08/2011,11.4,18
19/08/2011,9.2,14.7
20/08/2011,9.3,14
21/08/2011,7.7,15.6
22/08/2011,10.8,18.6
23/08/2011,11.8,16.6
24/08/2011,7.2,18.3
25/08/2011,3.5,18.8
26/08/2011,10.2,16
27/08/2011,11.4,19
28/08/2011,15.5,20.4
29/08/2011,14.2,18.2
30/08/2011,5.6,14.7
31/08/2011,4.3,10.8
01/09/2011,1.4,11.1
02/09/2011,8.4,13
03/09/2011,7.8,10.7
04/09/2011,7.9,14.1
05/09/2011,10.4,14.3
06/09/2011,13.2,17.4
07/09/2011,10.4,15.4
08/09/2011,10.6,14.7
09/09/2011,3.5,16.9
10/09/2011,9.5,16.7
11/09/2011,7.2,15.3
12/09/2011,9.9,12.8
13/09/2011,11.3,14.2
14/09/2011,11.1,12.4
15/09/2011,10.2,13.1
16/09/2011,8.5,13
17/09/2011,1,11.9
18/09/2011,-0.4,14.5
19/09/2011,-0.4,14.3
20/09/2011,-3.4,9.2
21/09/2011,7,8.9
22/09/2011,3.5,8.1
23/09/2011,3.3,4.4
24/09/2011,3.4,6.3
25/09/2011,1.7,9.8
26/09/2011,-2,9.8
27/09/2011,6.4,9.6
28/09/2011,-1,9
29/09/2011,-0.9,9.4
30/09/2011,5.5,14.1
01/10/2011,-2.6,9.5
02/10/2011,4.7,8.6
03/10/2011,-3.3,9
04/10/2011,-2,6.5
05/10/2011,-2.5,8.9
06/10/2011,-2.8,6.3
07/10/2011,2,7.5
08/10/2011,0.6,6.5
09/10/2011,-6.5,3.1
10/10/2011,-0.5,3.5
11/10/2011,0.3,2.8
12/10/2011,-0.3,5
13/10/2011,-1.1,5.1
14/10/2011,-8.1,2.8
15/10/2011,0,5.7
16/10/2011,-0.5,13.7
17/10/2011,1.8,6.4
18/10/2011,3.3,7.3
19/10/2011,3.1,6.7
20/10/2011,1.6,5.8
21/10/2011,2.7,6
22/10/2011,-8.4,3.1
23/10/2011,-9.5,0.7
24/10/2011,-0.7,2
25/10/2011,-1.4,2.4
26/10/2011,-3.3,1.1
27/10/2011,-0.7,3.7
28/10/2011,1.9,5.5
29/10/2011,0.6,6.1
30/10/2011,-0.6,5
31/10/2011,-3.9,1.8
01/11/2011,-0.8,5.5
02/11/2011,3.4,8.3
03/11/2011,-2.4,4.1
04/11/2011,-2.1,0.9
05/11/2011,0.8,6.2
06/11/2011,5.1,6.3
07/11/2011,0.7,6.3
08/11/2011,-0.9,5.1
09/11/2011,-5.1,2.5
10/11/2011,-5.9,-0.9
11/11/2011,-7.7,1.8
12/11/2011,-3.6,3.7
13/11/2011,-4.3,1.1
14/11/2011,-2.6,3.3
15/11/2011,-3.7,0.2
16/11/2011,-1.4,6.8
17/11/2011,-9.3,6.2
18/11/2011,-7.8,-1.5
19/11/2011,-16,-1.9
20/11/2011,-20,-7.3
21/11/2011,-13.7,-2.2
22/11/2011,-8.6,0.9
23/11/2011,0.4,2.4
24/11/2011,0.3,2.1
25/11/2011,-3.3,1.4
26/11/2011,-3.1,0.8
27/11/2011,-19.8,-3.1
28/11/2011,-19.6,-8
29/11/2011,-20.2,-3.2
30/11/2011,-3.2,4.5
01/12/2011,0,4.3
02/12/2011,0.7,4.1
03/12/2011,-8.7,1.5
04/12/2011,-3.3,0.2
05/12/2011,-1.2,0.4
06/12/2011,-3.4,-1.1
07/12/2011,-7.1,-2.7
08/12/2011,-7,-4.4
09/12/2011,-4.5,-1
10/12/2011,-4.1,-2.3
11/12/2011,-15.6,-4.1
12/12/2011,-25.5,-15.2
13/12/2011,-17.7,-0.4
14/12/2011,-0.8,0.7
15/12/2011,0.4,1.5
16/12/2011,-1.4,0.4
17/12/2011,-2.3,0.4
18/12/2011,-1.8,-0.1
19/12/2011,-2.5,-1
20/12/2011,-7.7,-2.4
21/12/2011,-10.3,-5.6
22/12/2011,-7.4,-3.8
23/12/2011,-4.6,0.6
24/12/2011,-7.9,0.5
25/12/2011,-11.9,-2.1
26/12/2011,-3.8,0
27/12/2011,-15,-3.7
28/12/2011,-17.2,-2.6
29/12/2011,-19.8,-5.8
30/12/2011,-6,-5.2
31/12/2011,-5.5,-4.3
01/01/2012,-8.1,-4.6
02/01/2012,-9,-4.8
03/01/2012,-6,-3.6
04/01/2012,-5.4,-1.3
05/01/2012,-10,-5.4
06/01/2012,-10.5,-5.3
07/01/2012,-9.8,-4.6
08/01/2012,-21.6,-3.2
09/01/2012,-26.7,-18.5
10/01/2012,-18.5,-9.5
11/01/2012,-9.5,-4.3
12/01/2012,-9.2,-4.4
13/01/2012,-8.7,-4.5
14/01/2012,-25.1,-8.6
15/01/2012,-28.3,-10.7
16/01/2012,-11,-2.6
17/01/2012,-18.8,-8.2
18/01/2012,-16.3,-8.4
19/01/2012,-8.5,-5.7
20/01/2012,-11.3,-7.2
21/01/2012,-8.7,-7.3
22/01/2012,-13.6,-7.6
23/01/2012,-25.6,-11.2
24/01/2012,-26.9,-16.3
25/01/2012,-25.6,-11.5
26/01/2012,-18.7,-11.4
27/01/2012,-16.4,-9.7
28/01/2012,-20.8,-13.9
29/01/2012,-18.7,-10.6
30/01/2012,-18.2,-10.5
31/01/2012,-24.6,-16.6
01/02/2012,-26.4,-20.8
02/02/2012,-34.1,-22.4
03/02/2012,-36.3,-23.7
04/02/2012,-37.9,-27.6
05/02/2012,-37.3,-27.7
06/02/2012,-31.4,-23.9
07/02/2012,-35.5,-23.3
08/02/2012,-32.6,-17.5
09/02/2012,-24.4,-13.4
10/02/2012,-15.4,-10.7
11/02/2012,-13.9,-0.5
12/02/2012,-17.8,-0.8
13/02/2012,-25.2,-7.5
14/02/2012,-11.2,-6.7
15/02/2012,-28.1,-11.2
16/02/2012,-31.3,-10.3
17/02/2012,-18.7,-6.8
18/02/2012,-21.1,-2.3
19/02/2012,-6.4,-2.8
20/02/2012,-17.8,-5.2
21/02/2012,-18.2,-0.9
22/02/2012,-21.3,-2.3
23/02/2012,-15,-4
24/02/2012,-25,-10.2
25/02/2012,-19.6,-7.9
26/02/2012,-23.4,-5.2
27/02/2012,-27.6,-7
28/02/2012,-11.6,-4.5
29/02/2012,-22.4,-1.6
01/03/2012,-16.4,2
02/03/2012,-2.3,3
03/03/2012,-13.4,-0.6
04/03/2012,-22.8,-2.1
05/03/2012,-24.1,-3.6
06/03/2012,-17.7,-3.6
07/03/2012,-7.8,-4.3
08/03/2012,-6.3,-2.6
09/03/2012,-2.7,-0.3
10/03/2012,-2.1,3.5
11/03/2012,-10.7,2.3
12/03/2012,-3.6,3.4
13/03/2012,-5.2,0.3
14/03/2012,-6.5,1.7
15/03/2012,-16.5,0.1
16/03/2012,-1.1,7.1
17/03/2012,-5,3.7
18/03/2012,-8.6,0.5
19/03/2012,-16.5,0
20/03/2012,-21.2,0.8
21/03/2012,-21.6,0.7
22/03/2012,-3.4,1.3
23/03/2012,-3.6,3.6
24/03/2012,-14.5,3.4
25/03/2012,-4.7,2.3
26/03/2012,-3.1,1.1
27/03/2012,-3.6,1.7
28/03/2012,-0.5,6.2
29/03/2012,-7.9,-0.1
30/03/2012,-20.9,-1.3
31/03/2012,-18.4,-0.7
01/04/2012,-23.2,-2.2
02/04/2012,-21.3,-3
03/04/2012,-14.7,1.1
04/04/2012,-22.5,1
05/04/2012,-16.6,-0.6
06/04/2012,-22.9,-0.5
07/04/2012,-21.1,1.9
08/04/2012,-15.9,1.8
09/04/2012,-19.6,2.8
10/04/2012,-18.8,0.4
11/04/2012,-0.5,2.4
12/04/2012,0.2,2.3
13/04/2012,-3.9,5.8
14/04/2012,-10.1,3.5
15/04/2012,-2,2.1
16/04/2012,-13.5,3.9
17/04/2012,-15.2,2.6
18/04/2012,-3.8,0.5
19/04/2012,-6.2,3.3
20/04/2012,-3.1,7
21/04/2012,-1.7,4.2
22/04/2012,-1.1,2.4
23/04/2012,-0.4,3.6
24/04/2012,-1.4,2.7
25/04/2012,0.2,8.5
26/04/2012,-5.8,9.5
27/04/2012,2.1,6.9
28/04/2012,1.7,9.4
29/04/2012,-0.2,7.7
30/04/2012,-3.3,8.5
01/05/2012,-1.9,4.3
02/05/2012,0,7.5
03/05/2012,-0.5,4.5
04/05/2012,-4.3,3.6
05/05/2012,-4.8,4.5
06/05/2012,-1.7,1.7
07/05/2012,-0.2,8.8
08/05/2012,-1.7,8.6
09/05/2012,-2.5,10.9
10/05/2012,2.5,11
11/05/2012,0.4,11.4
12/05/2012,2.6,8
13/05/2012,-1.2,8.7
14/05/2012,-0.7,5.5
15/05/2012,4,13.2
16/05/2012,-0.9,15.8
17/05/2012,-1.4,12.8
18/05/2012,5,9.3
19/05/2012,4.8,11.1
20/05/2012,-0.7,11.6
21/05/2012,-1.9,11.7
22/05/2012,0.5,9.9
23/05/2012,-4.4,12.7
24/05/2012,2.6,19.8
25/05/2012,9.4,18.3
26/05/2012,6.9,15.1
27/05/2012,-0.3,22.1
28/05/2012,5.3,17.9
29/05/2012,1.3,9.4
30/05/2012,-0.2,9.4
31/05/2012,-3,9.6
01/06/2012,-1.8,10.6
02/06/2012,0.9,14
03/06/2012,4.7,16.7
04/06/2012,1.9,16.1
05/06/2012,4.9,13.9
06/06/2012,6.8,10.9
07/06/2012,2.7,11.1
08/06/2012,4.3,7.7
09/06/2012,3.8,9.5
10/06/2012,-2.1,11
11/06/2012,5.4,14.2
12/06/2012,1.2,17.6
13/06/2012,8,15.1
14/06/2012,2.9,17.8
15/06/2012,7.1,18.1
16/06/2012,0.5,16.9
17/06/2012,6.2,19
18/06/2012,7.8,14.4
19/06/2012,10.7,13.8
20/06/2012,7.4,11.4
21/06/2012,6.2,13.7
22/06/2012,5.3,15.8
23/06/2012,4.4,19.3
24/06/2012,11.8,19.4
25/06/2012,6.1,18.3
26/06/2012,11.2,16.7
27/06/2012,6.5,11.8
28/06/2012,5.2,12
29/06/2012,-2.2,14.8
30/06/2012,7.6,13.4
01/07/2012,9.8,14.4
02/07/2012,11.8,16.1
03/07/2012,10.6,15.6
04/07/2012,4.2,17
05/07/2012,0.2,21
06/07/2012,10.7,24.5
07/07/2012,9.8,17.5
08/07/2012,11.6,19.8
09/07/2012,1.9,19.1
10/07/2012,-1.7,18.6
11/07/2012,4.3,20.2
12/07/2012,3.7,17.3
13/07/2012,8.9,21.6
14/07/2012,12.7,17.4
15/07/2012,12.7,19.4
16/07/2012,9,22.1
17/07/2012,6.2,20.3
18/07/2012,2.7,19.6
19/07/2012,10,16.3
20/07/2012,7,18.4
21/07/2012,5.9,14.5
22/07/2012,3.9,17
23/07/2012,-1.3,16.1
24/07/2012,6.6,20.9
25/07/2012,9.2,21.1
26/07/2012,6.4,17.9
27/07/2012,8.6,18.4
28/07/2012,5,20.2
29/07/2012,9.2,18.8
30/07/2012,13.3,17.6
31/07/2012,13.4,21.8
01/08/2012,10.6,19.3
02/08/2012,3.4,19.7
03/08/2012,1.1,19.2
04/08/2012,8.3,20.2
05/08/2012,1.3,20.6
06/08/2012,7.3,16.7
07/08/2012,0.2,15.8
08/08/2012,6.5,14.8
09/08/2012,-2,16.6
10/08/2012,-1.7,18.1
11/08/2012,1.9,19.1
12/08/2012,8.8,21.7
13/08/2012,12.2,22.6
14/08/2012,4,24
15/08/2012,3.4,23.5
16/08/2012,3.5,23.9
17/08/2012,2.4,23.3
18/08/2012,7.2,14.5
19/08/2012,3.9,11.9
20/08/2012,-4.8,16.5
21/08/2012,-0.8,17.3
22/08/2012,6.4,12.3
23/08/2012,4.4,12.2
24/08/2012,-0.3,11.9
25/08/2012,-1.4,16.2
26/08/2012,-2,17.5
27/08/2012,5.2,15.8
28/08/2012,5.6,17.8
29/08/2012,8.8,13.8
30/08/2012,9.5,16
31/08/2012,6.9,11.9
01/09/2012,9.2,16.1
02/09/2012,8.7,13.4
03/09/2012,8.3,17.8
04/09/2012,-2.2,14.9
05/09/2012,6.8,13.4
06/09/2012,7.1,12.6
07/09/2012,0.8,12
08/09/2012,-0.1,9.9
09/09/2012,-0.5,11.2
10/09/2012,-6.8,11.7
11/09/2012,7.6,11.9
12/09/2012,11.1,16
13/09/2012,5.3,14.9
14/09/2012,1.9,10.5
15/09/2012,3.8,12.3
16/09/2012,-4.3,15.3
17/09/2012,1.6,12
18/09/2012,6.6,13.3
19/09/2012,-1.6,11.9
20/09/2012,5.6,11
21/09/2012,0.3,11.1
22/09/2012,-4.2,11
23/09/2012,-1.7,8.9
24/09/2012,-6,6.7
25/09/2012,-3.3,6.3
26/09/2012,-6.1,5.9
27/09/2012,1.7,4.4
28/09/2012,1.7,3.3
29/09/2012,2.1,5.1
30/09/2012,2.4,6.6
01/10/2012,5.8,9.7
02/10/2012,6.1,9.5
03/10/2012,5.1,11.1
04/10/2012,0.1,9.3
05/10/2012,5.2,9.4
06/10/2012,5.5,8.4
07/10/2012,0.8,6.5
08/10/2012,0.5,6.1
09/10/2012,4.2,5.4
10/10/2012,2.4,4.6
11/10/2012,1.8,4.5
12/10/2012,1.2,5.4
13/10/2012,3.4,6.1
14/10/2012,1.5,4
15/10/2012,-2.3,3.9
16/10/2012,-7.4,0.3
17/10/2012,-6.2,1.8
18/10/2012,-2.4,0.9
19/10/2012,-5.3,0.8
20/10/2012,-7.5,3.3
21/10/2012,-13.5,0.2
22/10/2012,-14.5,1.1
23/10/2012,-16.6,0.1
24/10/2012,-3.1,2
25/10/2012,-18.3,-2.8
26/10/2012,-21.1,-5.1
27/10/2012,-10.7,-1
28/10/2012,-16.9,-7.1
29/10/2012,-14.4,-8.9
30/10/2012,-8.9,0.1
31/10/2012,-4.1,0.1
01/11/2012,-6.4,0.5
02/11/2012,-0.4,1.8
03/11/2012,0.1,0.4
04/11/2012,-0.7,0.2
05/11/2012,-0.6,1.8
06/11/2012,-12.2,0.8
07/11/2012,-6,-2.2
08/11/2012,-13.4,-3
09/11/2012,-17.3,-6.7
10/11/2012,-16.5,1.1
11/11/2012,1.1,3.1
12/11/2012,-2.4,2.6
13/11/2012,-7.8,-2.1
14/11/2012,-18.2,-1.9
15/11/2012,-2.1,2.7
16/11/2012,-11.6,-0.7
17/11/2012,-14.1,0.3
18/11/2012,-0.1,2.2
19/11/2012,-5.1,1.8
20/11/2012,-18.5,-3.7
21/11/2012,-11.8,1.5
22/11/2012,-1,3.4
23/11/2012,-0.6,2
24/11/2012,-0.6,2.1
25/11/2012,0.3,1.8
26/11/2012,-5.8,0.5
27/11/2012,-6.9,-3.6
28/11/2012,-20.1,-6.9
29/11/2012,-18.4,-12.4
30/11/2012,-27.6,-14.2
01/12/2012,-26,-15.3
02/12/2012,-17.3,-10.1
03/12/2012,-27.3,-9.9
04/12/2012,-26.9,-14.5
05/12/2012,-27.9,-15.3
06/12/2012,-27.1,-13.4
07/12/2012,-17.1,-11.9
08/12/2012,-11.9,-4.8
09/12/2012,-8,-5.6
10/12/2012,-11.2,-7.6
11/12/2012,-17.7,-8.8
12/12/2012,-15.2,-7.6
13/12/2012,-8,-4.1
14/12/2012,-7.2,-5.8
15/12/2012,-8.2,-5.5
16/12/2012,-10.8,-8.1
17/12/2012,-10.5,-6.8
18/12/2012,-11.2,-6.6
19/12/2012,-18.9,-10.5
20/12/2012,-24.8,-16.7
21/12/2012,-30.4,-20.6
22/12/2012,-32,-29.1
23/12/2012,-33.7,-30.8
24/12/2012,-32.4,-18.3
25/12/2012,-30.3,-19.4
26/12/2012,-27.6,-16.8
27/12/2012,-27.6,-11.5
28/12/2012,-25.4,-9.9
29/12/2012,-28.3,-18.9
30/12/2012,-19,-0.4
31/12/2012,-2.6,0.6
01/01/2013,-3.2,-0.5
02/01/2013,-5.2,-0.7
03/01/2013,-16.7,-5
04/01/2013,-21.2,-10.4
05/01/2013,-22.5,-8.1
06/01/2013,-23,-11.2
07/01/2013,-21.5,-10.2
08/01/2013,-16.5,-4.9
09/01/2013,-17.4,-5
10/01/2013,-20,-7.7
11/01/2013,-12.7,-5.4
12/01/2013,-16.4,-3.9
13/01/2013,-17.8,-10.2
14/01/2013,-19.8,-10
15/01/2013,-20.6,-11.2
16/01/2013,-16.1,-12.5
17/01/2013,-22.8,-15.9
18/01/2013,-22.4,-2.2
19/01/2013,-8.3,1.2
20/01/2013,-17.6,-7.1
21/01/2013,-17.2,-2.3
22/01/2013,-10.9,-1.5
23/01/2013,-16.9,-6.7
24/01/2013,-21,-6.5
25/01/2013,-26.7,-19.1
26/01/2013,-28.7,-13.1
27/01/2013,-27.5,-11.4
28/01/2013,-31.2,-6.6
29/01/2013,-6.7,-2.7
30/01/2013,-5.5,-0.8
31/01/2013,-4.1,-1.1
01/02/2013,-4.9,-3.1
02/02/2013,-6,-4.3
03/02/2013,-13.1,-5.6
04/02/2013,-8.4,-4.6
05/02/2013,-7.6,-4.4
06/02/2013,-11.8,-7.6
07/02/2013,-24.5,-11.8
08/02/2013,-22.2,-15.4
09/02/2013,-28,-21.6
10/02/2013,-31.2,-23.1
11/02/2013,-32.9,-18.6
12/02/2013,-24.2,-8.2
13/02/2013,-12.3,-5.4
14/02/2013,-5.5,-2.2
15/02/2013,-3.1,-0.8
16/02/2013,-6.1,-1.1
17/02/2013,-20.7,-6.1
18/02/2013,-22,-3
19/02/2013,-19.1,-4.1
20/02/2013,-25.7,-7.3
21/02/2013,-10.1,-1.9
22/02/2013,-13.6,-4.3
23/02/2013,-5.2,3
24/02/2013,-2.1,3.6
25/02/2013,-5.4,3.5
26/02/2013,-6.4,5.6
27/02/2013,-9.5,5.6
28/02/2013,-12.8,0.8
01/03/2013,-18.1,-6
02/03/2013,-28.9,-10.1
03/03/2013,-17.1,-10
04/03/2013,-25.6,-9.2
05/03/2013,-26.4,-8.2
06/03/2013,-15.6,-8.7
07/03/2013,-16.1,-4.4
08/03/2013,-18.4,-6.9
09/03/2013,-30.6,-7
10/03/2013,-21.4,-4.1
11/03/2013,-18.5,-6.5
12/03/2013,-32.5,-8.4
13/03/2013,-31.8,-9.4
14/03/2013,-30.6,-11.2
15/03/2013,-28.5,-9.2
16/03/2013,-29.7,-7.2
