MASK,KARTERAD,PALS,PALS_VATT,PALS_HA,PALSVATTHA,Shape_area,Shape_len
INOM,KLAR,"0","10",0.00000000,0.10000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","7",0.00000000,0.07000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","7",0.00000000,0.07000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","5",0.00000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"14","4",0.14000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"13","2",0.13000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","3",0.00000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","4",0.00000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","3",0.00000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","5",0.00000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","4",0.04000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","0",0.02000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","8",0.00000000,0.08000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","7",0.00000000,0.07000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","28",0.00000000,0.28000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","26",0.00000000,0.26000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","1",0.08000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"16","1",0.16000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","6",0.02000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","6",0.02000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","6",0.00000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","27",0.01000000,0.27000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","5",0.00000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","23",0.00000000,0.23000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","25",0.00000000,0.25000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","4",0.00000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"35","3",0.35000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"17","6",0.17000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"14","1",0.14000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"5","5",0.05000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"13","8",0.13000000,0.08000000,10000.00000000000,400.00000000000
INOM,KLAR,"28","4",0.28000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"42","2",0.42000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"7","1",0.07000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","0",0.02000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","39",0.00000000,0.39000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","6",0.00000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","4",0.00000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","9",0.04000000,0.09000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"62","1",0.62000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"32","3",0.32000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"5","3",0.05000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"5","26",0.05000000,0.26000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","6",0.04000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"24","0",0.24000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","3",0.00000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","4",0.04000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","1",0.02000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","3",0.04000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"18","2",0.18000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"22","2",0.22000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","0",0.01000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","3",0.02000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","2",0.00000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","1",0.06000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"9","1",0.09000000,0.01000000,10000.00000000000,400.00000000000
