MASK,KARTERAD,PALS,PALS_VATT,PALS_HA,PALSVATTHA,Shape_area,Shape_len
INOM,KLAR,"2","0",0.02000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","0",0.06000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"52","0",0.52000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"51","0",0.51000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"20","0",0.20000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"13","0",0.13000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","1",0.23000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"34","1",0.34000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"46","0",0.46000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"27","0",0.27000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"18","0",0.18000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","0",0.23000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","0",0.04000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","2",0.23000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","7",0.08000000,0.07000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","4",0.04000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"12","4",0.12000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"14","2",0.14000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","1",0.06000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","0",0.01000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","1",0.04000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"5","0",0.05000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","3",0.00000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"32","0",0.32000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"62","1",0.62000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","2",0.23000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"25","18",0.25000000,0.18000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","5",0.00000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"15","2",0.15000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"43","0",0.43000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"17","0",0.17000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"12","3",0.12000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"22","1",0.22000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"36","1",0.36000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"29","0",0.29000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"50","0",0.50000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"18","0",0.18000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"39","0",0.39000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"31","0",0.31000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"42","1",0.42000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"16","0",0.16000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"32","0",0.32000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","11",0.00000000,0.11000000,10000.00000000000,400.00000000000
INOM,KLAR,"13","0",0.13000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","1",0.08000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","1",0.23000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"36","2",0.36000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","3",0.23000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","4",0.02000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"13","2",0.13000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","1",0.06000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","0",0.04000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","1",0.02000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"40","1",0.40000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"7","1",0.07000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","2",0.01000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"28","4",0.28000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"34","4",0.34000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","6",0.00000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"20","12",0.20000000,0.12000000,10000.00000000000,400.00000000000
INOM,KLAR,"16","1",0.16000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"12","0",0.12000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","0",0.02000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","0",0.01000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","10",0.00000000,0.10000000,10000.00000000000,400.00000000000
INOM,KLAR,"9","3",0.09000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"24","0",0.24000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"54","0",0.54000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"52","3",0.52000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","0",0.06000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"35","1",0.35000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"19","0",0.19000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"34","0",0.34000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"39","0",0.39000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"13","3",0.13000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"19","0",0.19000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","0",0.08000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","2",0.02000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"5","2",0.05000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"12","1",0.12000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"2","1",0.02000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"10","0",0.10000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"36","0",0.36000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"33","0",0.33000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"28","1",0.28000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","4",0.01000000,0.04000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","15",0.01000000,0.15000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","6",0.00000000,0.06000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","12",0.06000000,0.12000000,10000.00000000000,400.00000000000
INOM,KLAR,"5","2",0.05000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"12","0",0.12000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"52","1",0.52000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"31","2",0.31000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"34","1",0.34000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"20","0",0.20000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"24","0",0.24000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"39","0",0.39000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"27","2",0.27000000,0.02000000,10000.00000000000,400.00000000000
INOM,KLAR,"24","0",0.24000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","0",0.04000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"14","1",0.14000000,0.01000000,10000.00000000000,400.00000000000
