Datum,precip_mm
18/02/2012,4
19/02/2012,9.1
20/02/2012,1.2
21/02/2012,0.9
22/02/2012,0.9
23/02/2012,0
24/02/2012,2.5
25/02/2012,0.7
26/02/2012,0.2
27/02/2012,2.3
28/02/2012,0.1
29/02/2012,0
01/03/2012,1
02/03/2012,0
03/03/2012,0
04/03/2012,0
05/03/2012,0
06/03/2012,0
07/03/2012,0
08/03/2012,0
09/03/2012,3
10/03/2012,0.1
11/03/2012,0.2
12/03/2012,0.3
13/03/2012,0
14/03/2012,0
15/03/2012,0.1
16/03/2012,0
17/03/2012,1
18/03/2012,0
19/03/2012,0
20/03/2012,0
21/03/2012,0.3
22/03/2012,0
23/03/2012,0
24/03/2012,1.7
25/03/2012,0.3
26/03/2012,7.3
27/03/2012,0.8
28/03/2012,0.4
29/03/2012,0.2
30/03/2012,0.4
31/03/2012,0
01/04/2012,0
02/04/2012,0.1
03/04/2012,0.5
04/04/2012,0
05/04/2012,0
06/04/2012,0
07/04/2012,0
08/04/2012,0
09/04/2012,0.3
10/04/2012,7.9
11/04/2012,3.4
12/04/2012,1.8
13/04/2012,0
14/04/2012,0.7
15/04/2012,1.4
16/04/2012,0
17/04/2012,0
18/04/2012,1.1
19/04/2012,0
20/04/2012,1.9
21/04/2012,6.9
22/04/2012,1.6
23/04/2012,0
24/04/2012,1.1
25/04/2012,0
26/04/2012,1.4
27/04/2012,2.3
28/04/2012,0
29/04/2012,0
30/04/2012,0.1
01/05/2012,0
02/05/2012,0
03/05/2012,0
04/05/2012,0.3
05/05/2012,8
06/05/2012,2.7
07/05/2012,0
08/05/2012,0
09/05/2012,1.4
10/05/2012,0
11/05/2012,0
12/05/2012,0.2
13/05/2012,0
14/05/2012,5.7
15/05/2012,0
16/05/2012,0
17/05/2012,13.1
18/05/2012,14
19/05/2012,0
20/05/2012,0
21/05/2012,0
22/05/2012,0
23/05/2012,0
24/05/2012,0.2
25/05/2012,0
26/05/2012,0
27/05/2012,0
28/05/2012,0.2
29/05/2012,0
30/05/2012,0.4
31/05/2012,0
01/06/2012,0.1
02/06/2012,1.3
03/06/2012,0
04/06/2012,0
05/06/2012,2.3
06/06/2012,2.7
07/06/2012,15.9
08/06/2012,12.7
09/06/2012,0
10/06/2012,1.1
11/06/2012,0
12/06/2012,0.1
13/06/2012,0.3
14/06/2012,0
15/06/2012,6
16/06/2012,0.1
17/06/2012,17.1
18/06/2012,12.9
19/06/2012,1.2
20/06/2012,3.6
21/06/2012,0
22/06/2012,0
23/06/2012,0
24/06/2012,0
25/06/2012,0.8
26/06/2012,0.7
27/06/2012,0
28/06/2012,0
29/06/2012,1.2
30/06/2012,8.9
01/07/2012,4.3
02/07/2012,3.6
03/07/2012,0
04/07/2012,0
05/07/2012,0
06/07/2012,16.6
07/07/2012,2.5
08/07/2012,0
09/07/2012,0
10/07/2012,0
11/07/2012,0
12/07/2012,1.9
13/07/2012,24.1
14/07/2012,11.6
15/07/2012,0
16/07/2012,0
17/07/2012,0
18/07/2012,0.1
19/07/2012,0.4
20/07/2012,0
21/07/2012,0
22/07/2012,0
23/07/2012,0
24/07/2012,0
25/07/2012,0
26/07/2012,0.1
27/07/2012,0.4
28/07/2012,0.1
29/07/2012,3.2
30/07/2012,1.2
31/07/2012,0.1
01/08/2012,0
02/08/2012,0
03/08/2012,0
04/08/2012,0
05/08/2012,1.6
06/08/2012,2.2
07/08/2012,0
08/08/2012,0
09/08/2012,0
10/08/2012,0
11/08/2012,0
12/08/2012,0
13/08/2012,0
14/08/2012,0
15/08/2012,0
16/08/2012,0
17/08/2012,5.8
18/08/2012,0
19/08/2012,0
20/08/2012,0
21/08/2012,0
22/08/2012,1.8
23/08/2012,0.2
24/08/2012,0
25/08/2012,0
26/08/2012,1.7
27/08/2012,3.9
28/08/2012,0
29/08/2012,1.4
30/08/2012,0
31/08/2012,6.5
01/09/2012,0.4
02/09/2012,0
03/09/2012,0
04/09/2012,13.7
05/09/2012,0.8
06/09/2012,0
07/09/2012,0
08/09/2012,1.7
09/09/2012,0
10/09/2012,0
11/09/2012,2.3
12/09/2012,0.8
13/09/2012,2.2
14/09/2012,9.1
15/09/2012,0.5
16/09/2012,0
17/09/2012,16.3
18/09/2012,0.1
19/09/2012,6.5
20/09/2012,0.3
21/09/2012,0
22/09/2012,0
23/09/2012,0
24/09/2012,0
25/09/2012,0
26/09/2012,0
27/09/2012,9.2
28/09/2012,1.3
29/09/2012,1.5
30/09/2012,2.3
01/10/2012,3.7
02/10/2012,2.4
03/10/2012,0.2
04/10/2012,8.4
05/10/2012,9.7
06/10/2012,13
07/10/2012,0
08/10/2012,5.7
09/10/2012,0.3
10/10/2012,0.1
11/10/2012,0.1
12/10/2012,0
13/10/2012,0.2
14/10/2012,0
15/10/2012,0
16/10/2012,0
17/10/2012,0
18/10/2012,1.4
19/10/2012,0
20/10/2012,0
21/10/2012,0
22/10/2012,0
23/10/2012,4
24/10/2012,0
25/10/2012,0
26/10/2012,3.8
27/10/2012,0
28/10/2012,0
29/10/2012,0.1
30/10/2012,8.4
31/10/2012,0.5
01/11/2012,0.2
02/11/2012,2.8
03/11/2012,5.1
04/11/2012,12.4
05/11/2012,2.8
06/11/2012,0
07/11/2012,0
08/11/2012,0
09/11/2012,0
10/11/2012,5.8
11/11/2012,7.2
12/11/2012,4
13/11/2012,0
14/11/2012,2.8
15/11/2012,0
16/11/2012,0.3
17/11/2012,1.2
18/11/2012,1.1
