Datum,min,max
30/09/2013,-2,3.7
01/10/2013,3.6,9.5
02/10/2013,2.6,11.4
03/10/2013,0.8,10
04/10/2013,2.8,6.2
05/10/2013,1.9,8.1
06/10/2013,-0.4,8.5
07/10/2013,-4.4,7.4
08/10/2013,-1.5,2.5
09/10/2013,0,5
10/10/2013,0.8,6.3
11/10/2013,1.7,11.1
12/10/2013,-1.7,8.4
13/10/2013,-1.8,5.5
14/10/2013,-7.3,4.9
15/10/2013,-8.5,-0.8
16/10/2013,-13.1,-2.8
17/10/2013,-14.2,-4.8
18/10/2013,-12.3,-4.4
19/10/2013,-7.1,-0.4
20/10/2013,-10.2,0.3
21/10/2013,-12.2,-4.8
22/10/2013,-5,0
23/10/2013,-5.2,-1.9
24/10/2013,-4.2,-1.7
25/10/2013,-15.4,-2.5
26/10/2013,-5.6,-2.6
27/10/2013,-5.1,0.9
28/10/2013,0,2
29/10/2013,-0.3,1.3
30/10/2013,-6,-0.3
31/10/2013,-10.6,-4.5
01/11/2013,-10.5,-1.3
02/11/2013,-4.3,-1
03/11/2013,-3.6,0
04/11/2013,-10.4,-3.4
05/11/2013,-16,-8.9
06/11/2013,-10.5,-4.5
07/11/2013,-7.2,-3.6
08/11/2013,-6.2,-4.9
09/11/2013,-14.5,-4.9
10/11/2013,-17.5,-4
11/11/2013,-13.7,-6.7
12/11/2013,-15.4,-5.2
13/11/2013,-22.4,-2.7
14/11/2013,-23.3,-0.8
15/11/2013,-4.6,0.5
16/11/2013,-8.6,-4
17/11/2013,-11.1,-0.4
18/11/2013,-17.8,-0.2
19/11/2013,-23.5,-8.5
20/11/2013,-24.2,-5.1
21/11/2013,-20.9,-7.8
22/11/2013,-14,-4.7
23/11/2013,-16.7,-1.5
24/11/2013,-7.4,-1.6
25/11/2013,-12.6,-5.7
26/11/2013,-17.8,-0.2
27/11/2013,-8.2,-1.9
28/11/2013,-12.9,-5.9
29/11/2013,-15.9,-6
30/11/2013,-21.2,-10.5
01/12/2013,-19.1,-7.2
02/12/2013,-8.3,-0.2
03/12/2013,-18.3,-3.3
04/12/2013,-16.4,-10.2
05/12/2013,-22.6,-7.3
06/12/2013,-32.1,-21
07/12/2013,-38.2,-30.4
08/12/2013,-39.7,-36.1
09/12/2013,-36.4,-7.1
10/12/2013,-10.4,5.2
11/12/2013,-7.9,1.2
12/12/2013,-11.4,-4
13/12/2013,-26.4,-10.2
14/12/2013,-19.9,-2.9
15/12/2013,-5.2,-1
16/12/2013,-15.9,-0.7
17/12/2013,-20.8,-14
18/12/2013,-18.2,-7.2
19/12/2013,-7.2,-2.6
20/12/2013,-18.3,-3.7
21/12/2013,-18.5,-5.1
22/12/2013,-15.9,-5.3
23/12/2013,-20,-6.2
24/12/2013,-6.2,2
25/12/2013,-2.3,1.3
26/12/2013,-6.9,-1.1
27/12/2013,-3.4,0.3
28/12/2013,-0.3,1.2
29/12/2013,-7.6,0.1
30/12/2013,-6.5,-1.5
31/12/2013,-7.6,-2.7
01/01/2014,-7.5,-0.1
02/01/2014,-0.5,0.3
03/01/2014,-1.7,-0.4
04/01/2014,-2.3,-0.5
05/01/2014,-7.1,-1.8
06/01/2014,-5.2,-2.3
07/01/2014,-5.8,-3.6
08/01/2014,-17.9,-5.8
09/01/2014,-29.5,-15.9
10/01/2014,-31.6,-22.2
11/01/2014,-31.9,-14.5
12/01/2014,-31.4,-19.3
13/01/2014,-35.4,-22.6
14/01/2014,-23.8,-10.3
15/01/2014,-31.9,-15
16/01/2014,-37.6,-31.6
17/01/2014,-40.4,-36.2
18/01/2014,-41.9,-39.4
19/01/2014,-42.7,-31.1
20/01/2014,-32.6,-17
21/01/2014,-32.1,-14.3
22/01/2014,-35.6,-24.1
23/01/2014,-33.6,-20.8
24/01/2014,-31.3,-20.8
25/01/2014,-32.4,-18.8
26/01/2014,-22.2,-11.2
27/01/2014,-19.1,-10.9
28/01/2014,-21,-12.9
29/01/2014,-34.4,-19.1
30/01/2014,-32.1,-10.6
31/01/2014,-20.1,-16.5
01/02/2014,-20.6,-7.4
02/02/2014,-7.5,-1.6
03/02/2014,-9.3,-0.1
04/02/2014,-12.4,-4.5
05/02/2014,-5.2,-4
06/02/2014,-8.2,-4
07/02/2014,-7.7,-4
08/02/2014,-4.1,-0.2
09/02/2014,-1.1,0.6
10/02/2014,-1,0.4
11/02/2014,-3.2,-0.7
12/02/2014,-3.6,-2.4
13/02/2014,-3.6,-1.4
14/02/2014,-2.3,-0.7
15/02/2014,-4,-2.3
16/02/2014,-3.4,-1
17/02/2014,-8.2,-1.8
18/02/2014,-16.7,-5
19/02/2014,-22.3,-10.5
20/02/2014,-29.9,-11.1
21/02/2014,-11.1,-3.5
22/02/2014,-4.9,-0.9
23/02/2014,-1.3,5.9
24/02/2014,0.3,5
25/02/2014,-12.3,1.1
26/02/2014,-1.9,-1.3
27/02/2014,-9.2,-0.2
28/02/2014,-7.9,0
01/03/2014,-5.1,-0.6
02/03/2014,-3.7,-1.9
03/03/2014,-11.6,-3.2
04/03/2014,-9.7,0.4
05/03/2014,-1.2,1
06/03/2014,-2.1,3.5
07/03/2014,-0.7,2.1
08/03/2014,-1.9,3.3
09/03/2014,0.5,3
10/03/2014,-5.2,2.9
11/03/2014,-1.7,2.9
12/03/2014,-6.2,1.1
13/03/2014,-4.6,1.9
14/03/2014,-12,-4.6
15/03/2014,-15.9,-7.4
16/03/2014,-29.6,-9
17/03/2014,-32,-8.8
18/03/2014,-29,-6.1
19/03/2014,-29.5,-8.6
20/03/2014,-15.6,-8.5
21/03/2014,-15.4,-4.8
22/03/2014,-16.8,-3.7
23/03/2014,-9.4,0.1
24/03/2014,-7.5,-1.5
25/03/2014,-13.9,3.5
26/03/2014,-1.9,2.9
27/03/2014,-3.7,4.9
28/03/2014,-5.3,2.5
29/03/2014,-9.5,-3.1
30/03/2014,-12.6,-2.9
31/03/2014,-14,-0.9
01/04/2014,-4.5,-0.7
02/04/2014,-14.1,-3
03/04/2014,-14.9,-0.5
04/04/2014,-7,0.7
05/04/2014,-15.2,-0.7
06/04/2014,-13.4,-0.7
07/04/2014,-21.6,-2.3
08/04/2014,-10.3,0
09/04/2014,-6.3,2.1
10/04/2014,-2.4,6.3
11/04/2014,-1.5,5.3
12/04/2014,0.1,3.3
13/04/2014,-0.5,5.2
14/04/2014,-4.6,1.4
15/04/2014,-10.7,1.9
16/04/2014,1.7,6.2
17/04/2014,-2.6,2.3
18/04/2014,-0.5,7.1
19/04/2014,-2,4.9
20/04/2014,-2.2,7.1
21/04/2014,-2.2,2.2
22/04/2014,-6.5,1.6
23/04/2014,-2.4,5.3
24/04/2014,-2.2,6.4
25/04/2014,-0.1,7.7
26/04/2014,0.7,5.7
27/04/2014,-1.6,3.9
28/04/2014,-2.5,0.2
29/04/2014,-11,-0.5
30/04/2014,-10.2,1.4
01/05/2014,-9.9,1.7
02/05/2014,-8,0.6
03/05/2014,-10.7,1.1
04/05/2014,-13.9,1.1
05/05/2014,-11.5,-0.1
06/05/2014,-9.5,-0.7
07/05/2014,-4.4,3.2
08/05/2014,-5.3,7.4
09/05/2014,-2.7,6.4
10/05/2014,-3.8,6.4
11/05/2014,-3.3,4.5
12/05/2014,0,4.2
13/05/2014,-6.1,2.3
14/05/2014,-6.1,5.3
15/05/2014,-0.4,7
16/05/2014,0.5,10.5
17/05/2014,3.4,10
18/05/2014,2.9,17.7
19/05/2014,2.6,12.8
20/05/2014,2.1,10.5
21/05/2014,2.2,5.4
22/05/2014,0.6,6.7
23/05/2014,3.1,9.9
24/05/2014,-0.5,6.6
25/05/2014,-1.2,5.3
26/05/2014,-3,10.8
27/05/2014,0.5,15.1
28/05/2014,1.9,17.7
29/05/2014,2.4,20.3
30/05/2014,4.5,14.8
31/05/2014,2,11.8
01/06/2014,2.2,18
02/06/2014,7.8,24.4
03/06/2014,6.8,25
04/06/2014,14.4,23.6
05/06/2014,11.7,25.9
06/06/2014,13.2,21.9
07/06/2014,8.1,15.3
08/06/2014,8.3,11.9
09/06/2014,9.6,12.9
10/06/2014,8.1,16.6
11/06/2014,6.6,15.6
12/06/2014,3.3,9.3
13/06/2014,0.7,12.4
14/06/2014,5.1,12
15/06/2014,-0.7,7.8
16/06/2014,-1.4,6
17/06/2014,4.3,11.1
18/06/2014,0.7,8.7
19/06/2014,-0.9,6.1
20/06/2014,1.5,7
21/06/2014,3.6,10.1
22/06/2014,4.3,12.8
23/06/2014,3.9,9.8
24/06/2014,2,10.7
25/06/2014,2.5,7.9
26/06/2014,3.2,13.6
27/06/2014,6.6,16.8
28/06/2014,6.1,19.8
29/06/2014,5.9,19.7
30/06/2014,6.5,20.5
01/07/2014,7.1,21.1
02/07/2014,8.3,17.2
03/07/2014,5.7,9.1
04/07/2014,6.6,18.6
05/07/2014,12.9,24.6
06/07/2014,14.8,27.5
07/07/2014,13.8,28.6
08/07/2014,12.1,25.7
09/07/2014,13.5,27.2
10/07/2014,14.1,28.5
11/07/2014,11.5,26.7
12/07/2014,13.8,24.8
13/07/2014,14,26.8
14/07/2014,13.4,26.5
15/07/2014,12,19.8
16/07/2014,14.7,20.3
17/07/2014,14.4,20.7
18/07/2014,11.9,22
19/07/2014,12.8,25.3
20/07/2014,12.7,27.5
21/07/2014,13.4,26.7
22/07/2014,10.9,25.8
23/07/2014,12.5,24.7
24/07/2014,12.4,26.6
25/07/2014,13.8,23.9
26/07/2014,10.6,23
27/07/2014,11.5,22.8
28/07/2014,9.4,15.4
29/07/2014,4.2,16.6
30/07/2014,13,22.8
31/07/2014,10.5,20.3
01/08/2014,6.7,20.4
02/08/2014,7.4,25.6
03/08/2014,15.3,24.8
04/08/2014,12.8,27.3
05/08/2014,13.7,25.6
06/08/2014,14.2,26.1
07/08/2014,10.7,19.2
08/08/2014,5.6,14.5
09/08/2014,8.1,13.3
10/08/2014,10,17.2
11/08/2014,11,16.6
12/08/2014,11.1,20
13/08/2014,5.6,19.4
14/08/2014,7.2,15.2
15/08/2014,2.9,11.9
16/08/2014,4.5,13.6
17/08/2014,4.7,13.6
18/08/2014,7.1,11.4
19/08/2014,7.8,10.1
20/08/2014,4.9,10.6
21/08/2014,4.8,10.4
22/08/2014,4.1,13.3
23/08/2014,3.6,14.7
24/08/2014,-0.2,13.2
25/08/2014,7.2,15.3
26/08/2014,7.6,11.5
27/08/2014,8.8,12.2
28/08/2014,8.1,15
29/08/2014,4.1,13.9
30/08/2014,1.6,19.7
31/08/2014,2.8,18.4
01/09/2014,5.1,18.7
02/09/2014,7.9,15.6
03/09/2014,7.9,16.6
04/09/2014,5.7,13.7
05/09/2014,5,12.9
06/09/2014,4.1,14.5
07/09/2014,-0.1,13.9
08/09/2014,9.8,15.6
09/09/2014,4.1,14.8
10/09/2014,8.9,16.6
11/09/2014,4.7,13.1
12/09/2014,-2,15.1
13/09/2014,6.5,11.9
14/09/2014,3.7,16.8
15/09/2014,-3.2,16.7
16/09/2014,-1.9,14.9
17/09/2014,-1,8.2
18/09/2014,2.5,8.2
19/09/2014,3.4,9.6
20/09/2014,0.2,7.1
21/09/2014,-6.2,3.5
22/09/2014,-6.6,3.2
23/09/2014,-2.2,2.2
24/09/2014,0.1,4.9
25/09/2014,-1.7,5.6
26/09/2014,-1.1,6.2
27/09/2014,1.3,9.1
28/09/2014,0.1,7.4
29/09/2014,-2.2,5.8
30/09/2014,-4.6,5.3
01/10/2014,0.7,10.3
02/10/2014,-3.9,9.8
03/10/2014,4.4,8.6
04/10/2014,7.2,10
05/10/2014,4.4,11.7
06/10/2014,2.5,5.5
07/10/2014,0.3,2.5
08/10/2014,-2,1.3
09/10/2014,-5.2,0.7
10/10/2014,-5,-0.1
11/10/2014,-6.5,-0.3
12/10/2014,-8.7,0.7
13/10/2014,-5.6,1.4
14/10/2014,-8.4,-1
15/10/2014,-4.6,-1
16/10/2014,-6.1,0.8
17/10/2014,-7.1,-0.2
18/10/2014,-10.6,-5.5
19/10/2014,-8.4,-4.9
20/10/2014,-8,-4.3
21/10/2014,-7.4,-5.5
22/10/2014,-5.7,-2.5
23/10/2014,-3.4,-0.3
24/10/2014,-2.2,0.4
25/10/2014,0.2,3.7
26/10/2014,1.3,4.7
27/10/2014,-3.4,2.2
28/10/2014,-3.6,1.6
29/10/2014,-7,-0.4
30/10/2014,-10.1,-3.8
31/10/2014,-14.3,-5
01/11/2014,-5.1,-0.2
02/11/2014,-4.2,1.3
03/11/2014,-10.3,0.4
04/11/2014,-22.3,-9.9
05/11/2014,-18.9,-13.8
06/11/2014,-16.5,-6.8
07/11/2014,-8.4,-5.2
08/11/2014,-5.8,-2.1
09/11/2014,-7.2,-2.6
10/11/2014,-6.1,-2.2
11/11/2014,-19,-5.5
12/11/2014,-26.7,-16.8
13/11/2014,-28.5,-15.3
14/11/2014,-15.4,-5.5
15/11/2014,-22.8,-5.4
16/11/2014,-22.3,-5
17/11/2014,-18.3,-1.5
18/11/2014,-12.3,0.6
19/11/2014,-14.8,-11.7
20/11/2014,-14.6,-11.3
21/11/2014,-19.7,-11.8
22/11/2014,-13.3,-3.5
23/11/2014,-5.7,-3.6
24/11/2014,-4.2,-0.4
25/11/2014,-11.6,-1.2
26/11/2014,-13.4,-2.3
27/11/2014,-18.5,-7.7
28/11/2014,-14.4,-6.7
29/11/2014,-11.3,-5.9
30/11/2014,-7.5,-3.7
01/12/2014,-4.3,-3.1
02/12/2014,-7.7,-2.6
03/12/2014,-4.4,0.6
04/12/2014,-5.3,-0.8
05/12/2014,-6.4,-0.1
06/12/2014,-10.7,-4.6
07/12/2014,-17.6,-8.4
08/12/2014,-25.2,-13.4
09/12/2014,-27.3,0.5
10/12/2014,-2.6,0.7
11/12/2014,-2.3,-0.2
12/12/2014,-7,-1
13/12/2014,-21.6,-6.8
14/12/2014,-18.9,-0.3
15/12/2014,-6.1,-0.3
16/12/2014,-9.9,-5.7
17/12/2014,-10.1,-7.5
18/12/2014,-9.2,-7.5
19/12/2014,-10.2,-7.4
20/12/2014,-11.1,-6.4
21/12/2014,-29.7,-6.7
22/12/2014,-34.3,-28.3
23/12/2014,-33.9,-28.3
24/12/2014,-29.3,-9.8
25/12/2014,-24.4,-10.4
26/12/2014,-30.2,-23.6
27/12/2014,-34.8,-24.1
28/12/2014,-35.5,-17.4
29/12/2014,-17.5,0.8
30/12/2014,-3.6,3.4
31/12/2014,-3.2,3.9
01/01/2015,-8,-0.1
02/01/2015,-8.8,-5
03/01/2015,-12.5,-6.2
04/01/2015,-28,-12.2
05/01/2015,-32.7,-7.7
06/01/2015,-10.5,-3.3
07/01/2015,-9,-4.1
08/01/2015,-9.7,-3.4
09/01/2015,-22.1,-9.7
10/01/2015,-32.8,-18.9
11/01/2015,-37.9,-32.1
12/01/2015,-37.2,-17.7
13/01/2015,-17.7,-12.8
14/01/2015,-15.4,-12.3
15/01/2015,-15.9,-3.7
16/01/2015,-6,-3.5
17/01/2015,-18,-3.4
18/01/2015,-34.4,-15.9
19/01/2015,-39.7,-30
20/01/2015,-36.4,-31.9
21/01/2015,-35.7,-25.4
22/01/2015,-37.2,-25.4
23/01/2015,-33.5,-16.9
24/01/2015,-22.9,-15.8
25/01/2015,-21.2,-5.9
26/01/2015,-17.9,-5.6
27/01/2015,-15.5,-6.2
28/01/2015,-11,-7.8
29/01/2015,-14.4,-10.9
30/01/2015,-25,-12
31/01/2015,-13.7,-11.4
01/02/2015,-14.5,-12.9
02/02/2015,-14.9,-13.7
03/02/2015,-15.2,-13.9
04/02/2015,-14.4,-6.6
05/02/2015,-10.9,-3.1
06/02/2015,-12.3,0.9
07/02/2015,-13.4,-5
08/02/2015,-21,2
09/02/2015,-4,1.7
10/02/2015,-6.1,-1.6
11/02/2015,-9.5,-2.7
12/02/2015,-12.5,-6.7
13/02/2015,-24.9,-11.3
14/02/2015,-26.7,-9.2
15/02/2015,-16.6,-6.2
16/02/2015,-15.7,-4.2
17/02/2015,-9.6,-2.9
18/02/2015,-5.6,-2.4
19/02/2015,-7,1.4
20/02/2015,-11.8,-4.5
21/02/2015,-13.6,-6.2
22/02/2015,-17.9,-6.7
23/02/2015,-8.7,-0.7
24/02/2015,-4.5,0.1
25/02/2015,-4.9,0
26/02/2015,-1.7,0.2
27/02/2015,-2.4,-0.6
28/02/2015,-2.4,0.1
01/03/2015,-2,-0.2
02/03/2015,-0.9,1
03/03/2015,-6.4,2.2
04/03/2015,-10.8,-0.7
05/03/2015,-9.8,0.1
06/03/2015,-6.4,0.8
07/03/2015,-2.7,2.1
08/03/2015,-3.3,0.8
09/03/2015,-8,-1.6
10/03/2015,-13,0.2
11/03/2015,-4,2.5
12/03/2015,-4.8,2.4
13/03/2015,-1.5,5.3
14/03/2015,-9.9,4.2
15/03/2015,-8,5.8
16/03/2015,-10,2.6
17/03/2015,-2.8,5
18/03/2015,-4.7,2.6
19/03/2015,-10.8,-2.8
20/03/2015,-19.7,-5.5
21/03/2015,-17.8,-5.5
22/03/2015,-11.3,-4.9
23/03/2015,-12.8,-5.3
24/03/2015,-23.2,-1.5
25/03/2015,-11.9,-1.2
26/03/2015,-11.7,-4.7
27/03/2015,-6.6,-0.1
28/03/2015,-16.9,-0.3
29/03/2015,-1.3,1
30/03/2015,-1.6,0.4
31/03/2015,-1.9,1.7
01/04/2015,-10.9,1.8
02/04/2015,-7.6,1.9
03/04/2015,-3.9,0.5
04/04/2015,-3.6,2.5
05/04/2015,-0.4,4.5
06/04/2015,2,6.4
07/04/2015,-2.1,4.5
08/04/2015,-4.5,1
09/04/2015,-7.8,-0.1
10/04/2015,-8.6,1.3
11/04/2015,-12,4.1
12/04/2015,0.1,1.4
13/04/2015,-1.6,1
14/04/2015,-1.7,3.6
15/04/2015,-1.2,1.4
16/04/2015,-3.5,4.8
17/04/2015,-3.4,6.5
18/04/2015,1,3.7
19/04/2015,-4.2,5.9
20/04/2015,2.5,6.8
21/04/2015,0.4,3.2
22/04/2015,-6,2.7
23/04/2015,-9.4,0.7
24/04/2015,-9.4,0.9
25/04/2015,-10,2.7
26/04/2015,-9.5,2.4
27/04/2015,-3.8,0.5
28/04/2015,-7.3,2.7
29/04/2015,-8.8,5
30/04/2015,-4.8,3.3
01/05/2015,-2.9,3
02/05/2015,-3,0.8
03/05/2015,-4.2,3.1
04/05/2015,-5.9,6
05/05/2015,1.2,7.2
06/05/2015,2.6,6.6
07/05/2015,-0.5,10.1
08/05/2015,1.5,4.5
09/05/2015,1.8,9.1
10/05/2015,-1.1,9.5
11/05/2015,2.5,10
12/05/2015,-1.6,11.7
13/05/2015,0,8.4
14/05/2015,0,4.5
15/05/2015,-3.1,3.8
16/05/2015,-0.3,4.9
17/05/2015,-1.4,7.4
18/05/2015,-1.5,5.5
19/05/2015,2.9,6.9
20/05/2015,1.7,10.8
21/05/2015,-0.9,13.4
22/05/2015,1.2,6.6
23/05/2015,1.9,5.7
24/05/2015,-2.2,8.9
25/05/2015,-1.5,15.3
26/05/2015,6.1,13.7
27/05/2015,5.5,8.4
28/05/2015,3.1,15.2
29/05/2015,6.6,14.7
30/05/2015,3.2,18.3
31/05/2015,5.5,13
01/06/2015,5.9,12.5
02/06/2015,2.2,13
03/06/2015,2.6,10
04/06/2015,2.8,10.8
05/06/2015,2,12.4
06/06/2015,5.8,12.3
07/06/2015,2,10.7
08/06/2015,3.1,11.3
09/06/2015,6.4,12.8
10/06/2015,3,11
11/06/2015,1.4,11.2
12/06/2015,0.3,10.2
13/06/2015,3.8,12.8
14/06/2015,3.2,12.2
15/06/2015,3.4,8.9
16/06/2015,4.5,11.8
17/06/2015,4.3,14.4
18/06/2015,5.4,12.6
19/06/2015,0,17.2
20/06/2015,5.6,18.4
21/06/2015,10.1,21.9
22/06/2015,11.7,18.6
23/06/2015,10.8,15.3
24/06/2015,10.7,17.1
25/06/2015,6,13.8
26/06/2015,4.9,14.2
27/06/2015,4.8,14.5
28/06/2015,5.3,13.9
29/06/2015,1.7,15.2
30/06/2015,5,15.6
01/07/2015,8.4,19.1
02/07/2015,10.4,15.6
03/07/2015,5.9,14
04/07/2015,2.1,12.4
05/07/2015,5.9,10.3
06/07/2015,5.3,8.1
07/07/2015,4.5,10.5
08/07/2015,9,19.8
09/07/2015,8.5,17.1
10/07/2015,9.6,16.1
11/07/2015,5.2,17.9
12/07/2015,4.6,16.2
13/07/2015,5.4,17.6
14/07/2015,4.2,16.1
15/07/2015,7.6,15.5
16/07/2015,3.6,17.1
17/07/2015,6,19.4
18/07/2015,10,16
19/07/2015,9.7,12.3
20/07/2015,7.6,13.9
21/07/2015,4,13.8
22/07/2015,0.9,17.1
23/07/2015,8.8,19
24/07/2015,7.7,18.9
25/07/2015,4.9,15.6
26/07/2015,8.5,14.1
27/07/2015,10.3,18.4
28/07/2015,9.4,16.2
29/07/2015,12.9,15.1
30/07/2015,11.7,19.1
31/07/2015,10.5,16.5
01/08/2015,8.7,12.4
02/08/2015,9.1,12.1
03/08/2015,8.1,13.6
04/08/2015,6.3,18.8
05/08/2015,12,15.3
06/08/2015,12.3,18.5
07/08/2015,8.8,18.4
08/08/2015,6.6,17.2
09/08/2015,3.7,18.7
10/08/2015,9.5,18.6
11/08/2015,11.8,17.7
12/08/2015,2.1,14.9
13/08/2015,5.9,14.1
14/08/2015,6.3,15.4
15/08/2015,3.2,18.3
16/08/2015,4.9,21.3
17/08/2015,4.6,23.7
18/08/2015,5.1,24.3
19/08/2015,4.1,24.9
20/08/2015,4.5,24.7
21/08/2015,5.2,24.5
22/08/2015,5.7,24.2
23/08/2015,9.3,22.1
24/08/2015,9.4,17.2
25/08/2015,10.5,14.4
26/08/2015,8.5,12.9
27/08/2015,10.3,12.3
28/08/2015,7.4,14.7
29/08/2015,2.7,18.2
30/08/2015,4.5,14.8
31/08/2015,3.8,12.3
01/09/2015,2.1,13
02/09/2015,2.5,13.7
03/09/2015,1.7,11.2
04/09/2015,2.6,9.4
05/09/2015,5.9,10.1
06/09/2015,4.6,12.1
07/09/2015,-1.9,11.5
08/09/2015,6.9,14.1
09/09/2015,3.1,19.2
10/09/2015,1.5,23.1
11/09/2015,1.5,20.5
12/09/2015,2.4,16.8
13/09/2015,6.8,14.7
14/09/2015,8.2,14.2
15/09/2015,3.5,11.2
16/09/2015,8.6,13.2
17/09/2015,8.7,10.6
18/09/2015,9.2,11.7
19/09/2015,8.8,11.6
20/09/2015,8.6,13
21/09/2015,7.5,11.4
22/09/2015,7.3,11.3
23/09/2015,5.8,13.7
24/09/2015,6.8,11.4
25/09/2015,7,11.6
26/09/2015,6.6,10.3
27/09/2015,0.9,9.6
28/09/2015,3.7,9.8
29/09/2015,3.4,10.8
30/09/2015,1.7,9.1
01/10/2015,-1.5,1.9
02/10/2015,-2.5,4.1
03/10/2015,-3.5,0.1
04/10/2015,-7.5,2.1
05/10/2015,-13.2,0.5
06/10/2015,-12.2,1.2
07/10/2015,-1.3,0.9
08/10/2015,-4.7,2.1
09/10/2015,-7.7,2.2
10/10/2015,-8.2,6.2
11/10/2015,-1.7,7.1
12/10/2015,1.7,6.9
13/10/2015,-2.5,4.7
14/10/2015,1.1,6.9
15/10/2015,0.1,5.1
16/10/2015,3.5,9
17/10/2015,3,8.6
18/10/2015,-1.9,7.1
19/10/2015,-4.8,0.7
20/10/2015,-1.9,3.3
21/10/2015,-2.6,1.6
22/10/2015,-7.1,-1.3
23/10/2015,-8.9,1.4
24/10/2015,-0.9,3.5
25/10/2015,-3.2,0.6
26/10/2015,-4.9,-0.9
27/10/2015,-3,3.1
28/10/2015,-9.5,-1.1
29/10/2015,-13.2,-5.4
30/10/2015,-7.5,-0.9
31/10/2015,-5.2,4.7
01/11/2015,1.3,6.1
02/11/2015,-0.5,5.4
03/11/2015,-2.8,3.4
04/11/2015,-4.5,0.1
05/11/2015,-11.4,-3
06/11/2015,-5.3,-2.4
07/11/2015,-9,-1.3
08/11/2015,-11.1,-0.1
09/11/2015,-1.7,-0.2
10/11/2015,-4.5,-0.5
11/11/2015,-7.3,-4.4
12/11/2015,-7.2,-3.5
13/11/2015,-3.6,-1
14/11/2015,-7,-1.4
15/11/2015,-6.9,-4.5
16/11/2015,-5.5,-1.9
17/11/2015,-4.6,-3
18/11/2015,-7.9,-3.9
19/11/2015,-24.1,-7.7
20/11/2015,-24,-11.7
21/11/2015,-21.9,-7.9
22/11/2015,-28.5,-17.5
23/11/2015,-18.1,-6.5
24/11/2015,-7.5,-4.5
25/11/2015,-13,-2.6
26/11/2015,-8.4,1.2
27/11/2015,-8.5,-1.3
28/11/2015,-19.4,-2.1
29/11/2015,-2.5,0.1
30/11/2015,-6.4,-0.8
01/12/2015,-16.5,-6.4
02/12/2015,-15.4,-4.6
03/12/2015,-8.2,-0.8
04/12/2015,-15.6,-6
05/12/2015,-9.5,-2.5
06/12/2015,-4.9,-0.9
07/12/2015,-7.7,-0.6
08/12/2015,-8.2,-4.9
09/12/2015,-12.2,1.7
10/12/2015,-7.5,-4.7
11/12/2015,-18.5,-5.5
12/12/2015,-24.1,-12.6
13/12/2015,-22,-7.1
14/12/2015,-11.5,-6.7
15/12/2015,-17.7,-7.9
16/12/2015,-26.3,-14
17/12/2015,-14.7,-4.7
18/12/2015,-7.2,-4
19/12/2015,-7.6,-2.1
20/12/2015,-3.8,1.7
21/12/2015,-20,-2.5
22/12/2015,-24.9,-8.4
23/12/2015,-8.9,-4.3
24/12/2015,-5.8,0.4
25/12/2015,-9.3,-0.4
26/12/2015,-17.4,-8.1
27/12/2015,-28.5,-15.7
28/12/2015,-29.5,-7.9
29/12/2015,-14.8,-5.7
30/12/2015,-5.8,0.8
31/12/2015,-3.3,-0.1
01/01/2016,-4.3,-2.3
02/01/2016,-10.7,-4.2
03/01/2016,-31,-10.1
04/01/2016,-32.5,-25
05/01/2016,-40.4,-29.1
06/01/2016,-41.6,-34.2
07/01/2016,-36.8,-7.9
08/01/2016,-12.8,-7.4
09/01/2016,-17.4,-7.7
10/01/2016,-20.3,-13.7
11/01/2016,-29,-19.7
12/01/2016,-35.5,-27
13/01/2016,-35.6,-12.3
14/01/2016,-12.5,-5.6
15/01/2016,-10.4,-3.6
16/01/2016,-20,-3.9
17/01/2016,-31,-20
18/01/2016,-38.9,-30.4
19/01/2016,-39.7,-36.9
20/01/2016,-40.1,-35.3
21/01/2016,-35.4,-19.9
22/01/2016,-22.1,-17.9
23/01/2016,-21.1,-13.3
24/01/2016,-13.3,-8.9
25/01/2016,-10.3,-7.4
26/01/2016,-15.1,-7.1
27/01/2016,-20.4,-5.3
28/01/2016,-27.6,-19
29/01/2016,-22.9,-1.5
30/01/2016,-5,-2.1
31/01/2016,-12.8,-2.2
01/02/2016,-17.9,-12.4
02/02/2016,-28.4,-11.6
03/02/2016,-29,-11.5
04/02/2016,-17,-6.1
05/02/2016,-26.7,-15.4
06/02/2016,-15.9,-6.6
07/02/2016,-14.7,1.5
08/02/2016,-8.4,0.3
09/02/2016,-7.8,-3.1
10/02/2016,-9,-4
11/02/2016,-9.9,-3.9
12/02/2016,-9.2,-4.6
13/02/2016,-7.9,-4.5
14/02/2016,-16.7,-6
15/02/2016,-22.1,-4.4
16/02/2016,-12.8,-4.7
17/02/2016,-8.9,-3.3
18/02/2016,-7.1,-4.7
19/02/2016,-8,-2.6
20/02/2016,-3.6,-2.6
21/02/2016,-7.6,-2
22/02/2016,-8.9,-3.3
23/02/2016,-18.3,-4.9
24/02/2016,-13.9,-9.3
25/02/2016,-22.6,-12.2
26/02/2016,-29.9,-18.2
27/02/2016,-32.9,-13.3
28/02/2016,-16.9,-3.8
29/02/2016,-24.1,-9.7
01/03/2016,-13.9,-4
02/03/2016,-10.1,-6.9
03/03/2016,-9.7,-6.7
04/03/2016,-7.3,-4.6
05/03/2016,-5,-2.7
06/03/2016,-5.4,-2.8
07/03/2016,-7,-1
