MASK,KARTERAD,PALS,PALS_VATT,PALS_HA,PALSVATTHA,Shape_area,Shape_len,In_count,In_sum,In_mean,In_median,In_stdev,In_min,In_max,In_range,In_minority,In_majority,In_variety,In_variance,ro_count,ro_sum,ro_mean,ro_median,ro_stdev,ro_min,ro_max,ro_range,ro_minority,ro_majority,ro_variety,ro_variance
INOM,KLAR,"37","0",0.37000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0119537800291312,-0.000478151201165247,-0.000441788695752621,0.000621120820739997,-0.00155196746345609,0.000827764335554093,0.00237973179901019,-0.00155196746345609,-0.00155196746345609,25,3.85791073956728e-07,2500,503.970275878906,0.201588110351562,0.160049438476563,0.133839469684022,0.016326904296875,0.83868408203125,0.822357177734375,0.016326904296875,0.114227294921875,1967,0.0179130036453003
INOM,KLAR,"72","0",0.72000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0263941947778221,-0.00105576779111288,-0.00114976591430604,0.000570983831211116,-0.00218480452895164,0.000216920976527035,0.00240172550547868,-0.00218480452895164,-0.00218480452895164,25,3.26022535504525e-07,2500,701.546417236328,0.280618566894531,0.2474365234375,0.152264625600826,0.024505615234375,0.7939453125,0.769439697265625,0.024505615234375,0.15618896484375,2053,0.0231845162093596
INOM,KLAR,"49","0",0.49000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0391687242954504,-0.00156674897181801,-0.00145214737858623,0.000776851344134482,-0.00325404643081129,9.4474497018382e-05,0.00334852092782967,-0.00325404643081129,-0.00325404643081129,25,6.03498010883552e-07,2500,680.846710205078,0.272338684082031,0.204666137695313,0.207522193980387,0.018035888671875,1.00180053710938,0.9837646484375,0.018035888671875,0.161224365234375,2068,0.0430654609944336
INOM,KLAR,"5","0",0.05000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0265778874927491,-0.00106311549970997,-0.000980169861577451,0.000700888546649046,-0.00250619347207248,5.85588386456948e-05,0.00256475231071818,-0.00250619347207248,-0.00250619347207248,25,4.91244754823812e-07,2500,354.502868652344,0.141801147460937,0.124740600585938,0.0970666562261037,0.0107421875,0.711669921875,0.700927734375,0.0107421875,0.1298828125,1921,0.0094219357509166
INOM,KLAR,"49","0",0.49000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0575746419490315,-0.00230298567796126,-0.00246539805084467,0.000961251817367588,-0.0037545720115304,-0.000547917792573571,0.00320665421895683,-0.0037545720115304,-0.0037545720115304,25,9.24005056392491e-07,2500,489.625122070313,0.195850048828125,0.15130615234375,0.157768315192052,0.010528564453125,0.83746337890625,0.826934814453125,0.010528564453125,0.04034423828125,1985,0.0248908412785387
INOM,KLAR,"63","0",0.63000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0865271290531382,-0.00346108516212553,-0.00339234620332718,0.000684319902140618,-0.00522556342184544,-0.00194048986304551,0.00328507355879992,-0.00522556342184544,-0.00522556342184544,25,4.68293728465745e-07,2500,324.060150146484,0.129624060058594,0.107574462890625,0.0795124046941632,0.018707275390625,0.58050537109375,0.561798095703125,0.018707275390625,0.078094482421875,1801,0.00632222250024839
INOM,KLAR,"71","0",0.71000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0635631066397764,-0.00254252426559106,-0.0025961073115468,0.00131772426059423,-0.00600279122591019,-0.000105440325569361,0.00589735090034083,-0.00600279122591019,-0.00600279122591019,25,1.7363972269586e-06,2500,396.146545410156,0.158458618164063,0.137039184570313,0.0888968808169169,0.019378662109375,0.72454833984375,0.705169677734375,0.019378662109375,0.081634521484375,1812,0.00790265541897714
INOM,KLAR,"47","0",0.47000000,0.00000000,10000.00000000000,400.00000000000,25,-0.127830748446286,-0.00511322993785143,-0.00492260092869401,0.000584110681329822,-0.00649481499567628,-0.00435887929052114,0.00213593570515513,-0.00649481499567628,-0.00649481499567628,25,3.41185288043588e-07,2500,547.570190429688,0.219028076171875,0.198379516601563,0.108011082433555,0.009552001953125,0.80645751953125,0.796905517578125,0.009552001953125,0.097137451171875,1957,0.0116663939284682
INOM,KLAR,"53","0",0.53000000,0.00000000,10000.00000000000,400.00000000000,25,-0.144180297851563,-0.0057672119140625,-0.0059128156863153,0.000595116034561725,-0.00683590490370989,-0.00447110645473003,0.00236479844897985,-0.00683590490370989,-0.00683590490370989,25,3.54163094592472e-07,2500,765.254821777344,0.306101928710937,0.274688720703125,0.173029740433802,0.01922607421875,1.00057983398438,0.981353759765625,0.01922607421875,0.25152587890625,2117,0.0299392910745889
INOM,KLAR,"50","0",0.50000000,0.00000000,10000.00000000000,400.00000000000,25,-0.135087124537677,-0.00540348498150706,-0.00562917720526457,0.0008426577666615,-0.00665980065241456,-0.00340391229838133,0.00325588835403323,-0.00665980065241456,-0.00665980065241456,25,7.10072111714947e-07,2500,649.097625732422,0.259639050292969,0.2325439453125,0.164246173235953,0.016571044921875,1.13552856445313,1.11895751953125,0.016571044921875,0.2379150390625,2077,0.0269768054226546
INOM,KLAR,"57","0",0.57000000,0.00000000,10000.00000000000,400.00000000000,25,-0.144864963833243,-0.00579459855332971,-0.00556825660169125,0.00102603481976839,-0.00789984315633774,-0.00451329257339239,0.00338655058294535,-0.00789984315633774,-0.00789984315633774,25,1.05274745137716e-06,2500,499.911834716797,0.199964733886719,0.181884765625,0.103493872352987,0.023406982421875,0.700592041015625,0.67718505859375,0.023468017578125,0.150848388671875,1953,0.0107109816146164
INOM,KLAR,"67","0",0.67000000,0.00000000,10000.00000000000,400.00000000000,25,-0.145566575694829,-0.00582266302779317,-0.00579441199079156,0.000592040360192239,-0.00718213012441993,-0.00452199997380376,0.00266013015061617,-0.00718213012441993,-0.00718213012441993,25,3.50511788096556e-07,2500,689.690765380859,0.275876306152344,0.23406982421875,0.169654075517512,0.021087646484375,0.940704345703125,0.91961669921875,0.021087646484375,0.175811767578125,2075,0.0287825053397016
INOM,KLAR,"78","0",0.78000000,0.00000000,10000.00000000000,400.00000000000,25,-0.119340566452593,-0.0047736226581037,-0.00469807256013155,0.00059238457069008,-0.00631922483444214,-0.00392174115404487,0.00239748368039727,-0.00631922483444214,-0.00631922483444214,25,3.5091947959167e-07,2500,604.228332519531,0.241691333007813,0.217483520507813,0.127824765244512,0.029205322265625,0.842926025390625,0.813720703125,0.030670166015625,0.25994873046875,2000,0.0163391706098145
INOM,KLAR,"61","0",0.61000000,0.00000000,10000.00000000000,400.00000000000,25,-0.095786890713498,-0.00383147562853992,-0.00351351662538946,0.0013254160957632,-0.00658109458163381,-0.00205019721761346,0.00453089736402035,-0.00658109458163381,-0.00658109458163381,25,1.75672782690817e-06,2500,446.983062744141,0.178793225097656,0.154632568359375,0.116775711927622,0.016204833984375,0.692718505859375,0.676513671875,0.016204833984375,0.100494384765625,2022,0.013636566896203
INOM,KLAR,"12","0",0.12000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0616973353317007,-0.00246789341326803,-0.00246968073770404,0.000788777675844589,-0.00405677687376738,-0.00112840346992016,0.00292837340384722,-0.00405677687376738,-0.00405677687376738,25,6.22170221910791e-07,2500,390.356170654297,0.156142468261719,0.129470825195313,0.114352394560463,0.0113525390625,0.786163330078125,0.774810791015625,0.0113525390625,0.060638427734375,1870,0.0130764701417117
INOM,KLAR,"1","4",0.01000000,0.04000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"22","4",0.22000000,0.04000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"12","0",0.12000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0199157518218271,-0.000796630072873086,-0.000894839817192405,0.000617720748009211,-0.00178133673034608,0.00075403181836009,0.00253536854870617,-0.00178133673034608,-0.00178133673034608,25,3.81578922521059e-07,2500,557.768646240234,0.223107458496094,0.19854736328125,0.14437194968544,0.013946533203125,0.9697265625,0.955780029296875,0.013946533203125,0.045074462890625,2094,0.0208432598559754
INOM,KLAR,"40","1",0.40000000,0.01000000,10000.00000000000,400.00000000000,25,-0.0268754760800221,-0.00107501904320088,-0.0012230557622388,0.000434049835945088,-0.00169036025181413,-2.84077432297636e-05,0.00166195250858436,-0.00169036025181413,-0.00169036025181413,25,1.88399260083958e-07,2500,596.124847412109,0.238449938964844,0.13726806640625,0.251915817413671,0.014190673828125,1.65951538085938,1.64532470703125,0.014617919921875,0.037841796875,1994,0.0634615790631979
INOM,KLAR,"6","0",0.06000000,0.00000000,10000.00000000000,400.00000000000,25,0.002773639454972,0.00011094557819888,0.000353042705683038,0.000850544315747643,-0.00130004400853068,0.0014469304587692,0.00274697446729988,-0.00130004400853068,-0.00130004400853068,25,7.23425633050627e-07,2500,656.692565917969,0.262677026367187,0.247283935546875,0.153171285468201,0.01593017578125,1.08050537109375,1.0645751953125,0.01593017578125,0.0469970703125,2156,0.0234614426919812
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000,25,-0.00858841677290911,-0.000343536670916365,-0.000391250126995146,0.000657519286567368,-0.00167551124468446,0.00114900129847229,0.00282451254315674,-0.00167551124468446,-0.00167551124468446,25,4.32331612208061e-07,2500,443.762329101563,0.177504931640625,0.129119873046875,0.152496935399027,0.00946044921875,0.95587158203125,0.9464111328125,0.00946044921875,0.057647705078125,1916,0.0232553153060949
INOM,KLAR,"12","0",0.12000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0105854116309274,-0.000423416465237096,-0.000521885405760258,0.000679202367688334,-0.00152358657214791,0.000988342450000346,0.00251192902214825,-0.00152358657214791,-0.00152358657214791,25,4.61315856273439e-07,2500,555.376800537109,0.222150720214844,0.195709228515625,0.138040587542153,0.02569580078125,0.9703369140625,0.94464111328125,0.02569580078125,0.076934814453125,2035,0.0190552038089828
INOM,KLAR,"82","0",0.82000000,0.00000000,10000.00000000000,400.00000000000,25,-0.022289336520771,-0.000891573460830841,-0.00101112725678831,0.000729934725641681,-0.00214909669011831,0.000536145642399788,0.0026852423325181,-0.00214909669011831,-0.00214909669011831,25,5.32804703697595e-07,2500,843.988708496094,0.337595483398437,0.238525390625,0.264196422911888,0.0267333984375,1.58590698242188,1.55917358398438,0.0267333984375,0.056427001953125,2127,0.0697997498794371
INOM,KLAR,"9","0",0.09000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0196590374559946,-0.000786361498239785,-0.000634748546872288,0.000877328237511385,-0.00245367526076734,0.000753797125071287,0.00320747238583863,-0.00245367526076734,-0.00245367526076734,25,7.69704836334834e-07,2500,738.810882568359,0.295524353027344,0.2620849609375,0.171648125439681,0.028900146484375,1.45303344726563,1.42413330078125,0.028900146484375,0.239532470703125,2121,0.0294630789669566
INOM,KLAR,"38","0",0.38000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0483987327315845,-0.00193594930926338,-0.00188998423982412,0.000882452778188642,-0.0036530215293169,-0.000375215488020331,0.00327780604129657,-0.0036530215293169,-0.0036530215293169,25,7.78722905732852e-07,2500,695.632537841797,0.278253015136719,0.246856689453125,0.147404270194575,0.024658203125,1.40927124023438,1.38461303710938,0.024658203125,0.229644775390625,2134,0.0217280188715951
INOM,KLAR,"37","0",0.37000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0455555983935483,-0.00182222393574193,-0.00198281137272716,0.000877528283482931,-0.00350697501562536,-0.000377886521164328,0.00312908849446103,-0.00350697501562536,-0.00350697501562536,25,7.700558883125e-07,2500,529.328216552734,0.211731286621094,0.188095092773438,0.12306821144448,0.010894775390625,0.71990966796875,0.709014892578125,0.012359619140625,0.073089599609375,2035,0.0151457846681432
INOM,KLAR,"60","0",0.60000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0518330108025111,-0.00207332043210044,-0.00197407882660627,0.000834746302643932,-0.00381476036272943,-0.000809897086583078,0.00300486327614635,-0.00381476036272943,-0.00381476036272943,25,6.96801389777714e-07,2500,529.438201904297,0.211775280761719,0.184661865234375,0.130522726228348,0.016815185546875,0.82049560546875,0.803680419921875,0.016815185546875,0.046905517578125,2027,0.0170361820620803
INOM,KLAR,"20","0",0.20000000,0.00000000,10000.00000000000,400.00000000000,25,-0.083492771605961,-0.00333971086423844,-0.00325090205296874,0.00112053016048537,-0.00523722497746348,-0.00134220253676176,0.00389502244070172,-0.00523722497746348,-0.00523722497746348,25,1.25558784055737e-06,2500,405.693328857422,0.162277331542969,0.112289428710938,0.14257314950148,0.006500244140625,0.776458740234375,0.76995849609375,0.006500244140625,0.09466552734375,1878,0.0203271029587715
INOM,KLAR,"74","0",0.74000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0945699480362236,-0.00378279792144895,-0.00374140194617212,0.000688030510239581,-0.00472805695608258,-0.00259053194895387,0.00213752500712872,-0.00472805695608258,-0.00472805695608258,25,4.73385983020538e-07,2500,524.018432617188,0.209607373046875,0.165847778320313,0.144803384588611,0.00518798828125,0.986572265625,0.98138427734375,0.00518798828125,0.10284423828125,1954,0.0209680201883173
INOM,KLAR,"73","0",0.73000000,0.00000000,10000.00000000000,400.00000000000,25,-0.096457545296289,-0.00385830181185156,-0.00371864368207753,0.00096476409666945,-0.0056221392005682,-0.0018250496359542,0.003797089564614,-0.0056221392005682,-0.0056221392005682,25,9.3076976222242e-07,2500,544.891998291016,0.217956799316406,0.18804931640625,0.127033027016584,0.02685546875,0.899810791015625,0.872955322265625,0.02685546875,0.108062744140625,2007,0.0161373899529962
INOM,KLAR,"59","0",0.59000000,0.00000000,10000.00000000000,400.00000000000,25,-0.117201549233869,-0.00468806196935475,-0.00462569482624531,0.000529075038251647,-0.00564502505585551,-0.00341400760225952,0.002231017453596,-0.00564502505585551,-0.00564502505585551,25,2.79920396100982e-07,2500,481.917144775391,0.192766857910156,0.160491943359375,0.116412071436397,0.02490234375,0.696197509765625,0.671295166015625,0.02490234375,0.118011474609375,1936,0.0135517703761129
INOM,KLAR,"30","1",0.30000000,0.01000000,10000.00000000000,400.00000000000,25,-0.117109264014289,-0.00468437056057155,-0.0047603459097445,0.000922173293781606,-0.00616359151899815,-0.00229676533490419,0.00386682618409395,-0.00616359151899815,-0.00616359151899815,25,8.50403583764016e-07,2500,445.139465332031,0.178055786132813,0.145721435546875,0.128004243377865,0.021636962890625,1.09500122070313,1.0733642578125,0.021636962890625,0.11273193359375,1908,0.0163850863227397
INOM,KLAR,"31","1",0.31000000,0.01000000,10000.00000000000,400.00000000000,25,-0.114701598649845,-0.00458806394599378,-0.00457906117662787,0.000833468101647508,-0.00589849147945642,-0.00278120907023549,0.00311728240922093,-0.00589849147945642,-0.00589849147945642,25,6.94669076463901e-07,2500,531.556518554688,0.212622607421875,0.174911499023438,0.161211879376721,0.025909423828125,1.54296875,1.51705932617188,0.025909423828125,0.1947021484375,1971,0.0259892700521743
INOM,KLAR,"62","0",0.62000000,0.00000000,10000.00000000000,400.00000000000,25,-0.086850140360184,-0.00347400561440736,-0.00323992478661239,0.000847194776865911,-0.00534871453419328,-0.00187582045327872,0.00347289408091456,-0.00534871453419328,-0.00534871453419328,25,7.17738989948881e-07,2500,605.135437011719,0.242054174804687,0.17529296875,0.21916670101825,0.02496337890625,1.65899658203125,1.634033203125,0.02496337890625,0.07269287109375,2028,0.0480340428352231
INOM,KLAR,"66","1",0.66000000,0.01000000,10000.00000000000,400.00000000000,25,-0.10493927472271,-0.00419757098890841,-0.00403379928320646,0.000824309139647789,-0.00601762672886252,-0.00291655887849629,0.00310106785036623,-0.00601762672886252,-0.00601762672886252,25,6.79485557706878e-07,2500,680.856842041016,0.272342736816406,0.235794067382813,0.166282452169884,0.016265869140625,1.35775756835938,1.34149169921875,0.016265869140625,0.201019287109375,2041,0.0276498538996296
INOM,KLAR,"48","1",0.48000000,0.01000000,10000.00000000000,400.00000000000,25,-0.0906695867888629,-0.00362678347155452,-0.00365601573139429,0.00064982199988681,-0.00464345188811421,-0.00228255777619779,0.00236089411191642,-0.00464345188811421,-0.00464345188811421,25,4.22268631536894e-07,2500,480.074188232422,0.192029675292969,0.15692138671875,0.127537235667804,0.030181884765625,1.03826904296875,1.00808715820313,0.030181884765625,0.233551025390625,1936,0.016265746481785
INOM,KLAR,"19","0",0.19000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0633406686829403,-0.00253362674731761,-0.00269118743017316,0.000670519941567632,-0.00365383899770677,-0.0013199175009504,0.00233392149675637,-0.00365383899770677,-0.00365383899770677,25,4.49596992039861e-07,2500,362.808044433594,0.145123217773438,0.117645263671875,0.12448681680148,0.011474609375,0.992950439453125,0.981475830078125,0.011474609375,0.078460693359375,1879,0.0154969675573653
INOM,KLAR,"20","0",0.20000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0601454271236435,-0.00240581708494574,-0.00246894103474915,0.000863059776214995,-0.00398173602297902,-9.21307364478707e-05,0.00388960528653115,-0.00398173602297902,-0.00276153651066124,24,7.44872177320277e-07,2500,270.417449951172,0.108166979980469,0.07403564453125,0.0984628777246431,0.0067138671875,0.527313232421875,0.520599365234375,0.0067138671875,0.018310546875,1818,0.00969493828981802
INOM,KLAR,"31","0",0.31000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0729311609175056,-0.00291724643670022,-0.00274348491802812,0.000456432920882354,-0.00405573938041925,-0.0023015458136797,0.00175419356673956,-0.00405573938041925,-0.00405573938041925,25,2.08331011265197e-07,2500,559.828796386719,0.223931518554687,0.165664672851563,0.181719303505047,0.0128173828125,0.991485595703125,0.978668212890625,0.0128173828125,0.07012939453125,2018,0.0330219052663595
INOM,KLAR,"4","0",0.04000000,0.00000000,10000.00000000000,400.00000000000,25,-0.070056852302514,-0.00280227409210056,-0.00279998756013811,0.000766647213881721,-0.00450944993644953,-0.000868815346620977,0.00364063458982855,-0.00450944993644953,-0.00272960984148085,22,5.87747950552605e-07,2500,613.595886230469,0.245438354492188,0.194427490234375,0.172374947530313,0.011016845703125,0.952484130859375,0.94146728515625,0.011016845703125,0.198883056640625,1990,0.0297131225360781
INOM,KLAR,"8","0",0.08000000,0.00000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"5","0",0.05000000,0.00000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"8","1",0.08000000,0.01000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"13","6",0.13000000,0.06000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"9","0",0.09000000,0.00000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"14","1",0.14000000,0.01000000,10000.00000000000,400.00000000000,0,0,,,,,,,,,,,0,0,,,,,,,,,,
INOM,KLAR,"1","0",0.01000000,0.00000000,10000.00000000000,400.00000000000,25,0.00329318773947307,0.000131727509578923,0.000213124789297581,0.000767072064088614,-0.00149777077604085,0.00189070787746459,0.00338847865350544,-0.00149777077604085,-0.00149777077604085,25,5.88399551505167e-07,2500,1054.74801635742,0.421899206542969,0.388046264648438,0.24556728286581,0.018707275390625,2.53372192382813,2.5150146484375,0.025604248046875,0.26739501953125,2266,0.0603032904140966
INOM,KLAR,"29","0",0.29000000,0.00000000,10000.00000000000,400.00000000000,25,-0.01972693575226,-0.000789077430090401,-0.000407589541282505,0.000804325366163209,-0.00244378228671849,0.000560128479264677,0.00300391076598316,-0.00244378228671849,-0.00244378228671849,25,6.4693929465358e-07,2500,808.854217529297,0.323541687011719,0.267013549804688,0.229029140875151,0.018402099609375,1.26876831054688,1.2503662109375,0.018402099609375,0.03570556640625,2196,0.0524543473700099
INOM,KLAR,"70","2",0.70000000,0.02000000,10000.00000000000,400.00000000000,25,-0.0356783092429396,-0.00142713236971758,-0.00149847101420164,0.000681019869367972,-0.00247884541749954,7.26328871678561e-05,0.0025514783046674,-0.00247884541749954,-0.00247884541749954,25,4.6378806247397e-07,2500,738.808959960938,0.295523583984375,0.241287231445313,0.204667628502578,0.025146484375,1.217529296875,1.1923828125,0.025146484375,0.113739013671875,2090,0.0418888381568694
INOM,KLAR,"27","0",0.27000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0154272929481749,-0.000617091717926996,-0.000520222412887961,0.00063559276269964,-0.00190138071775436,0.00070611119735986,0.00260749191511422,-0.00190138071775436,-0.00190138071775436,25,4.03978159996161e-07,2500,557.458190917969,0.222983276367188,0.2030029296875,0.101743165513099,0.046234130859375,0.74151611328125,0.695281982421875,0.046234130859375,0.090057373046875,2032,0.0103516717286259
INOM,KLAR,"44","0",0.44000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0177118197098025,-0.0007084727883921,-0.000696537608746439,0.00100479559251966,-0.00291201216168702,0.000977340503595769,0.00388935266528279,-0.00291201216168702,-0.00291201216168702,25,1.00961418274693e-06,2500,614.622863769531,0.245849145507813,0.224212646484375,0.120926281237737,0.042938232421875,0.997314453125,0.954376220703125,0.042938232421875,0.18389892578125,2015,0.0146231654939884
INOM,KLAR,"60","0",0.60000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0239806895551737,-0.00095922758220695,-0.000916920485906303,0.000441065015477845,-0.00181007815990597,-7.29083840269595e-05,0.00173716977587901,-0.00181007815990597,-0.00181007815990597,25,1.94538347878472e-07,2500,596.402679443359,0.238561071777344,0.191986083984375,0.171896629877035,0.034759521484375,1.07937622070313,1.04461669921875,0.034759521484375,0.236114501953125,2085,0.0295484513630824
INOM,KLAR,"15","0",0.15000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0317928422227851,-0.0012717136889114,-0.00101684941910207,0.00102859687959008,-0.00360791198909283,0.000309098191792145,0.00391701018088497,-0.00360791198909283,-0.00360791198909283,25,1.05801154070245e-06,2500,655.19677734375,0.2620787109375,0.216049194335938,0.163667920783107,0.033935546875,1.040771484375,1.0068359375,0.033935546875,0.35125732421875,2096,0.0267871882934654
INOM,KLAR,"13","0",0.13000000,0.00000000,10000.00000000000,400.00000000000,25,-0.05362555955071,-0.0021450223820284,-0.0020244512706995,0.000731146354187203,-0.00375399761833251,-0.000978596042841673,0.00277540157549083,-0.00375399761833251,-0.00375399761833251,25,5.34574991241238e-07,2500,700.432434082031,0.280172973632813,0.233978271484375,0.205867908884358,0.01116943359375,1.46612548828125,1.4549560546875,0.01116943359375,0.120697021484375,2118,0.0423815959084183
INOM,KLAR,"44","0",0.44000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0699380121368449,-0.0027975204854738,-0.00306127197109163,0.00123435047022863,-0.00453175650909543,-0.000150243809912354,0.00438151269918308,-0.00453175650909543,-0.00453175650909543,25,1.52362108335365e-06,2500,564.211547851563,0.225684619140625,0.16278076171875,0.172131095745456,0.01409912109375,0.878326416015625,0.864227294921875,0.01409912109375,0.06256103515625,1994,0.0296291141225314
INOM,KLAR,"47","0",0.47000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0604714270448312,-0.00241885708179325,-0.00244565913453698,0.000469936973163317,-0.0034827939234674,-0.0015773216728121,0.00190547225065529,-0.0034827939234674,-0.0034827939234674,25,2.208407587459e-07,2500,461.566284179688,0.184626513671875,0.15692138671875,0.111990039435733,0.012237548828125,0.60382080078125,0.591583251953125,0.012237548828125,0.071502685546875,1928,0.012541768932817
INOM,KLAR,"74","0",0.74000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0482978979125619,-0.00193191591650248,-0.00189972447697073,0.000717033055993457,-0.0035920578520745,-0.000255317194387317,0.00333674065768719,-0.0035920578520745,-0.0035920578520745,25,5.14136403387316e-07,2500,471.446044921875,0.18857841796875,0.148162841796875,0.138795409293749,0.019622802734375,0.891571044921875,0.8719482421875,0.019622802734375,0.114013671875,1944,0.0192641656410193
INOM,KLAR,"67","0",0.67000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0773340533487499,-0.00309336213394999,-0.00316131440922618,0.000454598908284654,-0.00405900180339813,-0.00198012660257518,0.00207887520082295,-0.00405900180339813,-0.00405900180339813,25,2.066601674136e-07,2500,512.02099609375,0.2048083984375,0.162887573242188,0.145521815045746,0.012969970703125,0.913116455078125,0.900146484375,0.012969970703125,0.12750244140625,2001,0.0211765986542082
INOM,KLAR,"51","0",0.51000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0951025588437915,-0.00380410235375166,-0.00385094271041453,0.000558091776624425,-0.00516822468489408,-0.00295112025924027,0.00221710442565382,-0.00516822468489408,-0.00316021824255586,24,3.11466431135807e-07,2500,489.478240966797,0.195791296386719,0.156417846679688,0.128223239855965,0.01300048828125,0.616241455078125,0.603240966796875,0.01300048828125,0.084747314453125,1988,0.0164411992391603
INOM,KLAR,"43","1",0.43000000,0.01000000,10000.00000000000,400.00000000000,25,-0.0819725105538964,-0.00327890042215586,-0.00335242133587599,0.00104374970915824,-0.00522803934291005,-0.00105156493373215,0.0041764744091779,-0.00522803934291005,-0.00331848557107151,23,1.08941345536791e-06,2500,424.758575439453,0.169903430175781,0.131301879882813,0.125480329330996,0.005859375,0.689117431640625,0.683258056640625,0.005859375,0.015960693359375,1930,0.0157453130490153
INOM,KLAR,"21","0",0.21000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0938169572036713,-0.00375267828814685,-0.00334344012662768,0.00189905271889551,-0.00759870931506157,0.000117397168651223,0.00771610648371279,-0.00759870931506157,0.000117397168651223,24,3.60640122914442e-06,2500,463.305389404297,0.185322155761719,0.153045654296875,0.116006801662232,0.01812744140625,0.6578369140625,0.63970947265625,0.01812744140625,0.10894775390625,1963,0.0134575780319004
INOM,KLAR,"16","0",0.16000000,0.00000000,10000.00000000000,400.00000000000,24,-0.0648440939839929,-0.00270183724933304,-0.00283709529321641,0.00119469036721913,-0.00533202709630132,-0.000253900536336005,0.00507812655996531,-0.00533202709630132,-0.00392266409471631,23,1.42728507352618e-06,2368,530.623779296875,0.224080987878748,0.181838989257813,0.162589020412853,0.02587890625,1.21304321289063,1.18716430664063,0.02587890625,0.2392578125,1924,0.026435189558811
INOM,KLAR,"10","2",0.10000000,0.02000000,10000.00000000000,400.00000000000,25,-0.0688006971031427,-0.00275202788412571,-0.00285368878394365,0.000494004013738782,-0.00348282232880592,-0.00184962246567011,0.00163319986313581,-0.00348282232880592,-0.00322777405381203,24,2.44039965590026e-07,2488,520.826843261719,0.209335547934774,0.180099487304688,0.116351137663411,0.0328369140625,0.687103271484375,0.654266357421875,0.0328369140625,0.11138916015625,1967,0.0135375872355701
INOM,KLAR,"13","0",0.13000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0288543102687981,-0.00115417241075193,-0.000853048404678702,0.00108018950005658,-0.00373215181753039,0.000499661604408175,0.00423181342193857,-0.00373215181753039,-0.00373215181753039,25,1.16680935603247e-06,2500,359.010101318359,0.143604040527344,0.117218017578125,0.117088251722934,0.011077880859375,1.15304565429688,1.1419677734375,0.011077880859375,0.0999755859375,1845,0.0137096586915331
INOM,KLAR,"15","0",0.15000000,0.00000000,10000.00000000000,400.00000000000,25,-0.0455248994258,-0.001820995977032,-0.00189709919504821,0.000593147352417394,-0.00281758629716933,-0.000230087651289068,0.00258749864588026,-0.00281758629716933,-0.00281758629716933,25,3.51823781679764e-07,2500,370.462921142578,0.148185168457031,0.123992919921875,0.100023972161673,0.01556396484375,0.7125244140625,0.69696044921875,0.01556396484375,0.0792236328125,1882,0.0100047950069992
